facility_name,facility_id,state,measure_name,number_of_discharges,footnote,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,number_of_readmissions,start_date,end_date
LEGACY GOOD SAMARITAN MEDICAL CENTER,380017,OR,READM-30-HF-HRRP,258.0,nan,0.9823,20.2141,20.5793,51.0,2016-07-01,2019-06-30
LEGACY GOOD SAMARITAN MEDICAL CENTER,380017,OR,READM-30-HIP-KNEE-HRRP,265.0,nan,1.0053,4.1138,4.0921,11.0,2016-07-01,2019-06-30
LEGACY GOOD SAMARITAN MEDICAL CENTER,380017,OR,READM-30-COPD-HRRP,98.0,nan,1.0282,20.9425,20.3678,23.0,2016-07-01,2019-06-30
LEGACY GOOD SAMARITAN MEDICAL CENTER,380017,OR,READM-30-PN-HRRP,215.0,nan,0.9287,14.9083,16.0529,27.0,2016-07-01,2019-06-30
ASANTE ROGUE REGIONAL MEDICAL CENTER,380018,OR,READM-30-AMI-HRRP,573.0,nan,0.7004,9.0972,12.9877,33.0,2016-07-01,2019-06-30
ASANTE ROGUE REGIONAL MEDICAL CENTER,380018,OR,READM-30-CABG-HRRP,271.0,nan,0.708,8.7995,12.4282,16.0,2016-07-01,2019-06-30
ASANTE ROGUE REGIONAL MEDICAL CENTER,380018,OR,READM-30-COPD-HRRP,370.0,nan,0.9153,18.0227,19.6911,59.0,2016-07-01,2019-06-30
ASANTE ROGUE REGIONAL MEDICAL CENTER,380018,OR,READM-30-HF-HRRP,565.0,nan,0.8431,17.1174,20.3028,86.0,2016-07-01,2019-06-30
ASANTE ROGUE REGIONAL MEDICAL CENTER,380018,OR,READM-30-HIP-KNEE-HRRP,,nan,0.7703,2.8873,3.7484,,2016-07-01,2019-06-30
ASANTE ROGUE REGIONAL MEDICAL CENTER,380018,OR,READM-30-PN-HRRP,601.0,nan,0.9359,14.7285,15.7374,84.0,2016-07-01,2019-06-30
MCKENZIE-WILLAMETTE MEDICAL CENTER,380020,OR,READM-30-AMI-HRRP,132.0,nan,0.9817,12.8952,13.1363,16.0,2016-07-01,2019-06-30
MCKENZIE-WILLAMETTE MEDICAL CENTER,380020,OR,READM-30-CABG-HRRP,,nan,0.9768,9.8348,10.0684,,2016-07-01,2019-06-30
MCKENZIE-WILLAMETTE MEDICAL CENTER,380020,OR,READM-30-COPD-HRRP,160.0,nan,1.0403,16.6937,16.0477,30.0,2016-07-01,2019-06-30
MCKENZIE-WILLAMETTE MEDICAL CENTER,380020,OR,READM-30-HF-HRRP,275.0,nan,0.9604,18.3765,19.1333,48.0,2016-07-01,2019-06-30
MCKENZIE-WILLAMETTE MEDICAL CENTER,380020,OR,READM-30-HIP-KNEE-HRRP,351.0,nan,0.9281,3.5249,3.7981,11.0,2016-07-01,2019-06-30
MCKENZIE-WILLAMETTE MEDICAL CENTER,380020,OR,READM-30-PN-HRRP,260.0,nan,1.0236,14.0152,13.6924,38.0,2016-07-01,2019-06-30
TUALITY COMMUNITY HOSPITAL,380021,OR,READM-30-PN-HRRP,177.0,nan,0.9273,13.5877,14.653,19.0,2016-07-01,2019-06-30
TUALITY COMMUNITY HOSPITAL,380021,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
TUALITY COMMUNITY HOSPITAL,380021,OR,READM-30-COPD-HRRP,76.0,nan,0.9718,19.0797,19.6343,12.0,2016-07-01,2019-06-30
TUALITY COMMUNITY HOSPITAL,380021,OR,READM-30-HF-HRRP,147.0,nan,0.951,19.1897,20.1786,25.0,2016-07-01,2019-06-30
TUALITY COMMUNITY HOSPITAL,380021,OR,READM-30-AMI-HRRP,,nan,0.9579,13.8435,14.4522,,2016-07-01,2019-06-30
TUALITY COMMUNITY HOSPITAL,380021,OR,READM-30-HIP-KNEE-HRRP,,nan,0.9008,3.5077,3.894,,2016-07-01,2019-06-30
SAMARITAN ALBANY GENERAL HOSPITAL,380022,OR,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
SAMARITAN ALBANY GENERAL HOSPITAL,380022,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
SAMARITAN ALBANY GENERAL HOSPITAL,380022,OR,READM-30-HF-HRRP,101.0,nan,0.9474,19.2576,20.3265,16.0,2016-07-01,2019-06-30
SAMARITAN ALBANY GENERAL HOSPITAL,380022,OR,READM-30-HIP-KNEE-HRRP,,nan,0.8456,3.5472,4.1949,,2016-07-01,2019-06-30
SAMARITAN ALBANY GENERAL HOSPITAL,380022,OR,READM-30-COPD-HRRP,55.0,nan,1.0249,18.0146,17.5767,12.0,2016-07-01,2019-06-30
SAMARITAN ALBANY GENERAL HOSPITAL,380022,OR,READM-30-PN-HRRP,107.0,nan,0.9818,15.1902,15.4724,15.0,2016-07-01,2019-06-30
LEGACY MOUNT HOOD MEDICAL CENTER,380025,OR,READM-30-AMI-HRRP,,nan,0.955,14.2324,14.9025,,2016-07-01,2019-06-30
LEGACY MOUNT HOOD MEDICAL CENTER,380025,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
LEGACY MOUNT HOOD MEDICAL CENTER,380025,OR,READM-30-COPD-HRRP,103.0,nan,1.0002,17.4578,17.454,18.0,2016-07-01,2019-06-30
LEGACY MOUNT HOOD MEDICAL CENTER,380025,OR,READM-30-HF-HRRP,203.0,nan,0.9997,20.2052,20.2105,41.0,2016-07-01,2019-06-30
LEGACY MOUNT HOOD MEDICAL CENTER,380025,OR,READM-30-HIP-KNEE-HRRP,,nan,0.9686,3.5487,3.6638,,2016-07-01,2019-06-30
LEGACY MOUNT HOOD MEDICAL CENTER,380025,OR,READM-30-PN-HRRP,189.0,nan,0.9691,14.8872,15.362,26.0,2016-07-01,2019-06-30
MERCY MEDICAL CENTER,380027,OR,READM-30-AMI-HRRP,138.0,nan,0.9908,14.1486,14.2799,19.0,2016-07-01,2019-06-30
MERCY MEDICAL CENTER,380027,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MERCY MEDICAL CENTER,380027,OR,READM-30-COPD-HRRP,291.0,nan,0.9349,17.0839,18.2738,44.0,2016-07-01,2019-06-30
MERCY MEDICAL CENTER,380027,OR,READM-30-HF-HRRP,318.0,nan,0.9695,19.806,20.43,61.0,2016-07-01,2019-06-30
MERCY MEDICAL CENTER,380027,OR,READM-30-HIP-KNEE-HRRP,260.0,nan,1.1717,5.0219,4.2861,16.0,2016-07-01,2019-06-30
MERCY MEDICAL CENTER,380027,OR,READM-30-PN-HRRP,450.0,nan,1.0107,16.0598,15.8897,73.0,2016-07-01,2019-06-30
LEGACY SILVERTON MEDICAL CENTER,380029,OR,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
LEGACY SILVERTON MEDICAL CENTER,380029,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
LEGACY SILVERTON MEDICAL CENTER,380029,OR,READM-30-COPD-HRRP,,1.0,,,,,2016-07-01,2019-06-30
LEGACY SILVERTON MEDICAL CENTER,380029,OR,READM-30-HF-HRRP,52.0,nan,1.0169,19.1264,18.8081,11.0,2016-07-01,2019-06-30
LEGACY SILVERTON MEDICAL CENTER,380029,OR,READM-30-HIP-KNEE-HRRP,,nan,0.9262,3.7059,4.0011,,2016-07-01,2019-06-30
LEGACY SILVERTON MEDICAL CENTER,380029,OR,READM-30-PN-HRRP,,nan,0.9951,14.363,14.434,,2016-07-01,2019-06-30
SACRED HEART UNIVERSITY DISTRICT,380033,OR,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
SACRED HEART UNIVERSITY DISTRICT,380033,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
SACRED HEART UNIVERSITY DISTRICT,380033,OR,READM-30-HF-HRRP,,nan,0.983,17.4112,17.7121,,2016-07-01,2019-06-30
SACRED HEART UNIVERSITY DISTRICT,380033,OR,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2016-07-01,2019-06-30
SACRED HEART UNIVERSITY DISTRICT,380033,OR,READM-30-COPD-HRRP,,1.0,,,,,2016-07-01,2019-06-30
SACRED HEART UNIVERSITY DISTRICT,380033,OR,READM-30-PN-HRRP,,nan,0.9266,11.88,12.8208,,2016-07-01,2019-06-30
PROVIDENCE NEWBERG MEDICAL CENTER,380037,OR,READM-30-PN-HRRP,125.0,nan,0.9755,15.7637,16.1603,18.0,2016-07-01,2019-06-30
PROVIDENCE NEWBERG MEDICAL CENTER,380037,OR,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
PROVIDENCE NEWBERG MEDICAL CENTER,380037,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
PROVIDENCE NEWBERG MEDICAL CENTER,380037,OR,READM-30-COPD-HRRP,66.0,nan,0.9784,19.5315,19.9619,11.0,2016-07-01,2019-06-30
PROVIDENCE NEWBERG MEDICAL CENTER,380037,OR,READM-30-HF-HRRP,145.0,nan,0.9103,18.6046,20.4381,21.0,2016-07-01,2019-06-30
PROVIDENCE NEWBERG MEDICAL CENTER,380037,OR,READM-30-HIP-KNEE-HRRP,,nan,1.0002,3.9417,3.9407,,2016-07-01,2019-06-30
PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,380038,OR,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,380038,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,380038,OR,READM-30-COPD-HRRP,,nan,0.9879,15.3904,15.5784,,2016-07-01,2019-06-30
PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,380038,OR,READM-30-HF-HRRP,107.0,nan,0.9926,18.1912,18.3272,19.0,2016-07-01,2019-06-30
PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,380038,OR,READM-30-HIP-KNEE-HRRP,,nan,0.9263,3.1037,3.3504,,2016-07-01,2019-06-30
PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,380038,OR,READM-30-PN-HRRP,95.0,nan,1.0206,13.317,13.0476,14.0,2016-07-01,2019-06-30
ST CHARLES REDMOND,380040,OR,READM-30-PN-HRRP,162.0,nan,0.9199,13.3305,14.4919,16.0,2016-07-01,2019-06-30
ST CHARLES REDMOND,380040,OR,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
ST CHARLES REDMOND,380040,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ST CHARLES REDMOND,380040,OR,READM-30-COPD-HRRP,,nan,0.9387,16.8744,17.9764,,2016-07-01,2019-06-30
ST CHARLES REDMOND,380040,OR,READM-30-HF-HRRP,153.0,nan,1.0447,21.6662,20.739,36.0,2016-07-01,2019-06-30
ST CHARLES REDMOND,380040,OR,READM-30-HIP-KNEE-HRRP,,nan,0.8889,2.8788,3.2386,,2016-07-01,2019-06-30
ST CHARLES MEDICAL CENTER - BEND,380047,OR,READM-30-AMI-HRRP,396.0,nan,0.8666,11.3231,13.0656,37.0,2016-07-01,2019-06-30
ST CHARLES MEDICAL CENTER - BEND,380047,OR,READM-30-CABG-HRRP,,nan,0.8876,9.9174,11.1737,,2016-07-01,2019-06-30
ST CHARLES MEDICAL CENTER - BEND,380047,OR,READM-30-COPD-HRRP,237.0,nan,0.9354,16.7435,17.9004,34.0,2016-07-01,2019-06-30
ST CHARLES MEDICAL CENTER - BEND,380047,OR,READM-30-HF-HRRP,521.0,nan,0.8456,16.7888,19.854,77.0,2016-07-01,2019-06-30
ST CHARLES MEDICAL CENTER - BEND,380047,OR,READM-30-HIP-KNEE-HRRP,1505.0,nan,0.821,2.9638,3.6099,41.0,2016-07-01,2019-06-30
ST CHARLES MEDICAL CENTER - BEND,380047,OR,READM-30-PN-HRRP,515.0,nan,0.9396,13.8222,14.71,67.0,2016-07-01,2019-06-30
SKY LAKES MEDICAL CENTER,380050,OR,READM-30-HF-HRRP,325.0,nan,0.8424,17.4842,20.756,46.0,2016-07-01,2019-06-30
SKY LAKES MEDICAL CENTER,380050,OR,READM-30-HIP-KNEE-HRRP,360.0,nan,1.2701,5.4271,4.2729,24.0,2016-07-01,2019-06-30
SKY LAKES MEDICAL CENTER,380050,OR,READM-30-PN-HRRP,357.0,nan,0.8893,13.9845,15.7251,42.0,2016-07-01,2019-06-30
SKY LAKES MEDICAL CENTER,380050,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
SKY LAKES MEDICAL CENTER,380050,OR,READM-30-AMI-HRRP,113.0,nan,0.9673,14.0367,14.511,14.0,2016-07-01,2019-06-30
SKY LAKES MEDICAL CENTER,380050,OR,READM-30-COPD-HRRP,177.0,nan,0.9301,16.4175,17.6511,23.0,2016-07-01,2019-06-30
SALEM HOSPITAL,380051,OR,READM-30-AMI-HRRP,308.0,nan,0.8855,13.2634,14.9789,34.0,2016-07-01,2019-06-30
SALEM HOSPITAL,380051,OR,READM-30-COPD-HRRP,365.0,nan,1.0186,20.3757,20.0031,76.0,2016-07-01,2019-06-30
SALEM HOSPITAL,380051,OR,READM-30-HF-HRRP,661.0,nan,0.8266,17.2553,20.8752,102.0,2016-07-01,2019-06-30
SALEM HOSPITAL,380051,OR,READM-30-CABG-HRRP,124.0,nan,0.9054,10.6948,11.8119,11.0,2016-07-01,2019-06-30
SALEM HOSPITAL,380051,OR,READM-30-HIP-KNEE-HRRP,781.0,nan,0.8263,3.0068,3.6388,20.0,2016-07-01,2019-06-30
SALEM HOSPITAL,380051,OR,READM-30-PN-HRRP,747.0,nan,0.9402,14.8876,15.834,107.0,2016-07-01,2019-06-30
"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",380052,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",380052,OR,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",380052,OR,READM-30-COPD-HRRP,94.0,nan,0.9906,17.8857,18.0554,16.0,2016-07-01,2019-06-30
"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",380052,OR,READM-30-HF-HRRP,89.0,nan,1.0273,20.5295,19.9837,20.0,2016-07-01,2019-06-30
"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",380052,OR,READM-30-HIP-KNEE-HRRP,,nan,1.0196,4.4672,4.3816,,2016-07-01,2019-06-30
"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",380052,OR,READM-30-PN-HRRP,,nan,0.9255,13.0597,14.1113,,2016-07-01,2019-06-30
SANTIAM HOSPITAL,380056,OR,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
SANTIAM HOSPITAL,380056,OR,READM-30-COPD-HRRP,,nan,0.9817,17.1197,17.4392,,2016-07-01,2019-06-30
SANTIAM HOSPITAL,380056,OR,READM-30-HF-HRRP,,1.0,,,,,2016-07-01,2019-06-30
SANTIAM HOSPITAL,380056,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
SANTIAM HOSPITAL,380056,OR,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2016-07-01,2019-06-30
SANTIAM HOSPITAL,380056,OR,READM-30-PN-HRRP,,nan,0.9911,13.8745,13.9994,,2016-07-01,2019-06-30
ADVENTIST HEALTH PORTLAND,380060,OR,READM-30-CABG-HRRP,,nan,0.999,13.5748,13.5878,,2016-07-01,2019-06-30
ADVENTIST HEALTH PORTLAND,380060,OR,READM-30-AMI-HRRP,170.0,nan,1.0077,14.4482,14.3372,25.0,2016-07-01,2019-06-30
ADVENTIST HEALTH PORTLAND,380060,OR,READM-30-COPD-HRRP,120.0,nan,0.997,19.3862,19.4448,23.0,2016-07-01,2019-06-30
ADVENTIST HEALTH PORTLAND,380060,OR,READM-30-HF-HRRP,337.0,nan,0.8819,18.3991,20.8636,54.0,2016-07-01,2019-06-30
ADVENTIST HEALTH PORTLAND,380060,OR,READM-30-HIP-KNEE-HRRP,216.0,nan,1.2482,5.0343,4.0333,15.0,2016-07-01,2019-06-30
ADVENTIST HEALTH PORTLAND,380060,OR,READM-30-PN-HRRP,213.0,nan,1.0586,16.9093,15.9734,40.0,2016-07-01,2019-06-30
PROVIDENCE PORTLAND MEDICAL CENTER,380061,OR,READM-30-AMI-HRRP,250.0,nan,0.8317,12.5213,15.055,21.0,2016-07-01,2019-06-30
PROVIDENCE PORTLAND MEDICAL CENTER,380061,OR,READM-30-CABG-HRRP,,1.0,,,,,2016-07-01,2019-06-30
PROVIDENCE PORTLAND MEDICAL CENTER,380061,OR,READM-30-COPD-HRRP,166.0,nan,0.9117,19.387,21.2649,24.0,2016-07-01,2019-06-30
PROVIDENCE PORTLAND MEDICAL CENTER,380061,OR,READM-30-HF-HRRP,446.0,nan,0.8965,19.0595,21.2601,78.0,2016-07-01,2019-06-30
PROVIDENCE PORTLAND MEDICAL CENTER,380061,OR,READM-30-HIP-KNEE-HRRP,,nan,0.8158,2.9031,3.5586,,2016-07-01,2019-06-30
PROVIDENCE PORTLAND MEDICAL CENTER,380061,OR,READM-30-PN-HRRP,334.0,nan,0.8996,14.753,16.399,42.0,2016-07-01,2019-06-30
WILLAMETTE VALLEY MEDICAL CENTER,380071,OR,READM-30-PN-HRRP,232.0,nan,0.9582,14.1752,14.794,30.0,2016-07-01,2019-06-30
WILLAMETTE VALLEY MEDICAL CENTER,380071,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
WILLAMETTE VALLEY MEDICAL CENTER,380071,OR,READM-30-AMI-HRRP,,nan,0.997,16.3565,16.4063,,2016-07-01,2019-06-30
WILLAMETTE VALLEY MEDICAL CENTER,380071,OR,READM-30-COPD-HRRP,129.0,nan,0.9214,16.1973,17.5789,14.0,2016-07-01,2019-06-30
WILLAMETTE VALLEY MEDICAL CENTER,380071,OR,READM-30-HF-HRRP,186.0,nan,0.9572,19.247,20.1068,33.0,2016-07-01,2019-06-30
WILLAMETTE VALLEY MEDICAL CENTER,380071,OR,READM-30-HIP-KNEE-HRRP,,nan,1.1216,4.0314,3.5942,,2016-07-01,2019-06-30
PROVIDENCE MEDFORD MEDICAL CENTER,380075,OR,READM-30-AMI-HRRP,107.0,nan,1.015,15.0922,14.8686,17.0,2016-07-01,2019-06-30
PROVIDENCE MEDFORD MEDICAL CENTER,380075,OR,READM-30-COPD-HRRP,207.0,nan,1.0225,17.9285,17.5342,39.0,2016-07-01,2019-06-30
PROVIDENCE MEDFORD MEDICAL CENTER,380075,OR,READM-30-HF-HRRP,346.0,nan,1.0226,20.683,20.2264,73.0,2016-07-01,2019-06-30
PROVIDENCE MEDFORD MEDICAL CENTER,380075,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
PROVIDENCE MEDFORD MEDICAL CENTER,380075,OR,READM-30-HIP-KNEE-HRRP,533.0,nan,1.0702,4.0805,3.8127,23.0,2016-07-01,2019-06-30
PROVIDENCE MEDFORD MEDICAL CENTER,380075,OR,READM-30-PN-HRRP,345.0,nan,0.9541,14.5491,15.2495,47.0,2016-07-01,2019-06-30
PROVIDENCE MILWAUKIE HOSPITAL,380082,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
PROVIDENCE MILWAUKIE HOSPITAL,380082,OR,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
PROVIDENCE MILWAUKIE HOSPITAL,380082,OR,READM-30-COPD-HRRP,61.0,nan,0.9875,21.5371,21.81,12.0,2016-07-01,2019-06-30
PROVIDENCE MILWAUKIE HOSPITAL,380082,OR,READM-30-HF-HRRP,116.0,nan,0.8877,17.666,19.9003,13.0,2016-07-01,2019-06-30
PROVIDENCE MILWAUKIE HOSPITAL,380082,OR,READM-30-HIP-KNEE-HRRP,,nan,1.1307,4.487,3.9683,,2016-07-01,2019-06-30
PROVIDENCE MILWAUKIE HOSPITAL,380082,OR,READM-30-PN-HRRP,126.0,nan,0.9516,14.5865,15.329,15.0,2016-07-01,2019-06-30
LEGACY MERIDIAN PARK MEDICAL CENTER,380089,OR,READM-30-AMI-HRRP,100.0,nan,0.9942,13.3249,13.4026,13.0,2016-07-01,2019-06-30
LEGACY MERIDIAN PARK MEDICAL CENTER,380089,OR,READM-30-COPD-HRRP,117.0,nan,1.0003,18.7825,18.7771,22.0,2016-07-01,2019-06-30
LEGACY MERIDIAN PARK MEDICAL CENTER,380089,OR,READM-30-HF-HRRP,297.0,nan,0.9245,17.8154,19.2709,48.0,2016-07-01,2019-06-30
LEGACY MERIDIAN PARK MEDICAL CENTER,380089,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
LEGACY MERIDIAN PARK MEDICAL CENTER,380089,OR,READM-30-HIP-KNEE-HRRP,594.0,nan,0.94,3.22,3.4257,18.0,2016-07-01,2019-06-30
LEGACY MERIDIAN PARK MEDICAL CENTER,380089,OR,READM-30-PN-HRRP,263.0,nan,0.8996,12.5665,13.9696,26.0,2016-07-01,2019-06-30
BAY AREA HOSPITAL,380090,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
BAY AREA HOSPITAL,380090,OR,READM-30-AMI-HRRP,279.0,nan,0.9172,13.9353,15.194,34.0,2016-07-01,2019-06-30
BAY AREA HOSPITAL,380090,OR,READM-30-COPD-HRRP,253.0,nan,0.9814,18.034,18.3758,44.0,2016-07-01,2019-06-30
BAY AREA HOSPITAL,380090,OR,READM-30-HF-HRRP,568.0,nan,0.901,18.776,20.8392,100.0,2016-07-01,2019-06-30
BAY AREA HOSPITAL,380090,OR,READM-30-HIP-KNEE-HRRP,392.0,nan,0.948,3.8223,4.0318,14.0,2016-07-01,2019-06-30
BAY AREA HOSPITAL,380090,OR,READM-30-PN-HRRP,418.0,nan,0.9629,15.6972,16.3018,63.0,2016-07-01,2019-06-30
KAISER SUNNYSIDE MEDICAL CENTER,380091,OR,READM-30-AMI-HRRP,,nan,1.0283,16.25,15.8025,,2016-07-01,2019-06-30
KAISER SUNNYSIDE MEDICAL CENTER,380091,OR,READM-30-COPD-HRRP,,1.0,,,,,2016-07-01,2019-06-30
KAISER SUNNYSIDE MEDICAL CENTER,380091,OR,READM-30-HF-HRRP,,nan,0.9827,20.3621,20.7209,,2016-07-01,2019-06-30
KAISER SUNNYSIDE MEDICAL CENTER,380091,OR,READM-30-CABG-HRRP,,1.0,,,,,2016-07-01,2019-06-30
KAISER SUNNYSIDE MEDICAL CENTER,380091,OR,READM-30-HIP-KNEE-HRRP,0.0,7.0,,,,,2016-07-01,2019-06-30
KAISER SUNNYSIDE MEDICAL CENTER,380091,OR,READM-30-PN-HRRP,,1.0,,,,,2016-07-01,2019-06-30
SACRED HEART MEDICAL CENTER - RIVERBEND,380102,OR,READM-30-CABG-HRRP,187.0,nan,1.0563,13.2157,12.5117,26.0,2016-07-01,2019-06-30
SACRED HEART MEDICAL CENTER - RIVERBEND,380102,OR,READM-30-AMI-HRRP,434.0,nan,0.969,14.2354,14.6915,60.0,2016-07-01,2019-06-30
SACRED HEART MEDICAL CENTER - RIVERBEND,380102,OR,READM-30-COPD-HRRP,330.0,nan,1.0052,18.3483,18.2527,61.0,2016-07-01,2019-06-30
SACRED HEART MEDICAL CENTER - RIVERBEND,380102,OR,READM-30-HF-HRRP,749.0,nan,0.9792,20.2074,20.6367,150.0,2016-07-01,2019-06-30
SACRED HEART MEDICAL CENTER - RIVERBEND,380102,OR,READM-30-HIP-KNEE-HRRP,1110.0,nan,0.8773,3.1883,3.6344,33.0,2016-07-01,2019-06-30
SACRED HEART MEDICAL CENTER - RIVERBEND,380102,OR,READM-30-PN-HRRP,581.0,nan,1.0609,16.5103,15.5629,100.0,2016-07-01,2019-06-30
KAISER FOUNDATION HOSPITAL - WESTSIDE,380103,OR,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
KAISER FOUNDATION HOSPITAL - WESTSIDE,380103,OR,READM-30-COPD-HRRP,,1.0,,,,,2016-07-01,2019-06-30
KAISER FOUNDATION HOSPITAL - WESTSIDE,380103,OR,READM-30-HF-HRRP,,1.0,,,,,2016-07-01,2019-06-30
KAISER FOUNDATION HOSPITAL - WESTSIDE,380103,OR,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
KAISER FOUNDATION HOSPITAL - WESTSIDE,380103,OR,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2016-07-01,2019-06-30
KAISER FOUNDATION HOSPITAL - WESTSIDE,380103,OR,READM-30-PN-HRRP,,1.0,,,,,2016-07-01,2019-06-30
GEISINGER-COMMUNITY MEDICAL CENTER,390001,PA,READM-30-CABG-HRRP,,nan,0.9186,10.3188,11.2334,,2016-07-01,2019-06-30
GEISINGER-COMMUNITY MEDICAL CENTER,390001,PA,READM-30-COPD-HRRP,291.0,nan,1.0633,20.4818,19.2632,65.0,2016-07-01,2019-06-30
GEISINGER-COMMUNITY MEDICAL CENTER,390001,PA,READM-30-HF-HRRP,715.0,nan,0.9772,21.1887,21.6821,150.0,2016-07-01,2019-06-30
GEISINGER-COMMUNITY MEDICAL CENTER,390001,PA,READM-30-HIP-KNEE-HRRP,407.0,nan,0.9907,4.4656,4.5077,18.0,2016-07-01,2019-06-30
GEISINGER-COMMUNITY MEDICAL CENTER,390001,PA,READM-30-AMI-HRRP,237.0,nan,0.8746,13.7603,15.7331,25.0,2016-07-01,2019-06-30
GEISINGER-COMMUNITY MEDICAL CENTER,390001,PA,READM-30-PN-HRRP,671.0,nan,0.8844,14.5242,16.4225,89.0,2016-07-01,2019-06-30
UPMC MCKEESPORT HOSPITAL,390002,PA,READM-30-COPD-HRRP,142.0,nan,1.0353,20.3864,19.6912,32.0,2016-07-01,2019-06-30
UPMC MCKEESPORT HOSPITAL,390002,PA,READM-30-HF-HRRP,167.0,nan,1.1604,26.2758,22.6443,54.0,2016-07-01,2019-06-30
UPMC MCKEESPORT HOSPITAL,390002,PA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
UPMC MCKEESPORT HOSPITAL,390002,PA,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2016-07-01,2019-06-30
UPMC MCKEESPORT HOSPITAL,390002,PA,READM-30-AMI-HRRP,,nan,1.0017,17.6779,17.6479,,2016-07-01,2019-06-30
UPMC MCKEESPORT HOSPITAL,390002,PA,READM-30-PN-HRRP,134.0,nan,1.0135,17.9417,17.7021,25.0,2016-07-01,2019-06-30
GEISINGER-BLOOMSBURG HOSPITAL,390003,PA,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
GEISINGER-BLOOMSBURG HOSPITAL,390003,PA,READM-30-COPD-HRRP,,nan,0.9632,17.8249,18.5065,,2016-07-01,2019-06-30
GEISINGER-BLOOMSBURG HOSPITAL,390003,PA,READM-30-HF-HRRP,,nan,0.9759,18.8118,19.277,,2016-07-01,2019-06-30
GEISINGER-BLOOMSBURG HOSPITAL,390003,PA,READM-30-HIP-KNEE-HRRP,,nan,0.9759,3.3671,3.4504,,2016-07-01,2019-06-30
GEISINGER-BLOOMSBURG HOSPITAL,390003,PA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
GEISINGER-BLOOMSBURG HOSPITAL,390003,PA,READM-30-PN-HRRP,79.0,nan,1.0281,15.3537,14.9343,14.0,2016-07-01,2019-06-30
HOLY SPIRIT HOSPITAL,390004,PA,READM-30-AMI-HRRP,257.0,nan,1.0018,16.6914,16.6618,43.0,2016-07-01,2019-06-30
