facility_name,facility_id,state,measure_name,number_of_discharges,footnote,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,number_of_readmissions,start_date,end_date
JOHNSON CITY MEDICAL CENTER,440063,TN,READM-30-PN-HRRP,359.0,nan,1.1549,20.2957,17.5731,83.0,2019-07-01,2022-06-30
JOHNSON CITY MEDICAL CENTER,440063,TN,READM-30-HIP-KNEE-HRRP,,nan,1.1555,4.9539,4.2872,,2019-07-01,2022-06-30
JOHNSON CITY MEDICAL CENTER,440063,TN,READM-30-HF-HRRP,370.0,nan,1.079,23.1772,21.48,91.0,2019-07-01,2022-06-30
JOHNSON CITY MEDICAL CENTER,440063,TN,READM-30-COPD-HRRP,118.0,nan,0.92,19.9774,21.7141,18.0,2019-07-01,2022-06-30
JOHNSON CITY MEDICAL CENTER,440063,TN,READM-30-CABG-HRRP,83.0,nan,1.1736,11.5204,9.8161,14.0,2019-07-01,2022-06-30
JOHNSON CITY MEDICAL CENTER,440063,TN,READM-30-AMI-HRRP,333.0,nan,1.1967,16.2381,13.5694,63.0,2019-07-01,2022-06-30
TRISTAR NORTHCREST MEDICAL CENTER,440065,TN,READM-30-PN-HRRP,124.0,nan,1.0111,17.1304,16.9416,22.0,2019-07-01,2022-06-30
TRISTAR NORTHCREST MEDICAL CENTER,440065,TN,READM-30-HIP-KNEE-HRRP,,nan,1.0263,4.4154,4.3022,,2019-07-01,2022-06-30
TRISTAR NORTHCREST MEDICAL CENTER,440065,TN,READM-30-HF-HRRP,49.0,nan,1.0261,20.9524,20.4186,12.0,2019-07-01,2022-06-30
TRISTAR NORTHCREST MEDICAL CENTER,440065,TN,READM-30-COPD-HRRP,53.0,nan,1.0313,22.4541,21.7728,14.0,2019-07-01,2022-06-30
TRISTAR NORTHCREST MEDICAL CENTER,440065,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
TRISTAR NORTHCREST MEDICAL CENTER,440065,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
STARR REGIONAL MEDICAL CENTER ATHENS,440068,TN,READM-30-PN-HRRP,,nan,0.939,14.1463,15.0647,,2019-07-01,2022-06-30
STARR REGIONAL MEDICAL CENTER ATHENS,440068,TN,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2019-07-01,2022-06-30
STARR REGIONAL MEDICAL CENTER ATHENS,440068,TN,READM-30-HF-HRRP,,nan,0.9749,18.9688,19.4574,,2019-07-01,2022-06-30
STARR REGIONAL MEDICAL CENTER ATHENS,440068,TN,READM-30-COPD-HRRP,,nan,0.9836,17.2874,17.5759,,2019-07-01,2022-06-30
STARR REGIONAL MEDICAL CENTER ATHENS,440068,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
STARR REGIONAL MEDICAL CENTER ATHENS,440068,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
DYERSBURG REGIONAL MEDICAL CENTER,440072,TN,READM-30-PN-HRRP,194.0,nan,1.0608,19.0244,17.9343,41.0,2019-07-01,2022-06-30
DYERSBURG REGIONAL MEDICAL CENTER,440072,TN,READM-30-HIP-KNEE-HRRP,0.0,7.0,,,,,2019-07-01,2022-06-30
DYERSBURG REGIONAL MEDICAL CENTER,440072,TN,READM-30-HF-HRRP,161.0,nan,0.9728,22.3011,22.925,34.0,2019-07-01,2022-06-30
DYERSBURG REGIONAL MEDICAL CENTER,440072,TN,READM-30-COPD-HRRP,75.0,nan,1.0454,22.6414,21.6588,20.0,2019-07-01,2022-06-30
DYERSBURG REGIONAL MEDICAL CENTER,440072,TN,READM-30-CABG-HRRP,,1.0,,,,,2019-07-01,2022-06-30
DYERSBURG REGIONAL MEDICAL CENTER,440072,TN,READM-30-AMI-HRRP,,nan,0.9927,17.4912,17.619,,2019-07-01,2022-06-30
MAURY REGIONAL HOSPITAL,440073,TN,READM-30-PN-HRRP,441.0,nan,1.0628,16.3052,15.3422,76.0,2019-07-01,2022-06-30
MAURY REGIONAL HOSPITAL,440073,TN,READM-30-HIP-KNEE-HRRP,,nan,1.0631,4.1608,3.9139,,2019-07-01,2022-06-30
MAURY REGIONAL HOSPITAL,440073,TN,READM-30-HF-HRRP,551.0,nan,0.9737,18.1013,18.5893,98.0,2019-07-01,2022-06-30
MAURY REGIONAL HOSPITAL,440073,TN,READM-30-COPD-HRRP,166.0,nan,1.0928,19.4344,17.7843,38.0,2019-07-01,2022-06-30
MAURY REGIONAL HOSPITAL,440073,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
MAURY REGIONAL HOSPITAL,440073,TN,READM-30-AMI-HRRP,168.0,nan,1.0192,10.7791,10.5757,19.0,2019-07-01,2022-06-30
LECONTE MEDICAL CENTER,440081,TN,READM-30-PN-HRRP,107.0,nan,0.9644,14.392,14.9229,13.0,2019-07-01,2022-06-30
LECONTE MEDICAL CENTER,440081,TN,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2019-07-01,2022-06-30
LECONTE MEDICAL CENTER,440081,TN,READM-30-HF-HRRP,136.0,nan,0.9383,16.9912,18.1086,19.0,2019-07-01,2022-06-30
LECONTE MEDICAL CENTER,440081,TN,READM-30-COPD-HRRP,,nan,0.9477,17.0526,17.9944,,2019-07-01,2022-06-30
LECONTE MEDICAL CENTER,440081,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
LECONTE MEDICAL CENTER,440081,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
ASCENSION SAINT THOMAS HOSPITAL,440082,TN,READM-30-PN-HRRP,612.0,nan,0.9434,15.8439,16.7938,93.0,2019-07-01,2022-06-30
ASCENSION SAINT THOMAS HOSPITAL,440082,TN,READM-30-HIP-KNEE-HRRP,371.0,nan,0.7984,3.8912,4.8736,11.0,2019-07-01,2022-06-30
ASCENSION SAINT THOMAS HOSPITAL,440082,TN,READM-30-HF-HRRP,1246.0,nan,0.9307,18.9208,20.3294,231.0,2019-07-01,2022-06-30
ASCENSION SAINT THOMAS HOSPITAL,440082,TN,READM-30-COPD-HRRP,184.0,nan,1.0086,19.2607,19.0967,36.0,2019-07-01,2022-06-30
ASCENSION SAINT THOMAS HOSPITAL,440082,TN,READM-30-CABG-HRRP,507.0,nan,1.0078,10.6079,10.5255,54.0,2019-07-01,2022-06-30
ASCENSION SAINT THOMAS HOSPITAL,440082,TN,READM-30-AMI-HRRP,810.0,nan,1.0532,14.7471,14.002,122.0,2019-07-01,2022-06-30
SWEETWATER HOSPITAL ASSOCIATION,440084,TN,READM-30-PN-HRRP,111.0,nan,1.04,15.6368,15.0359,20.0,2019-07-01,2022-06-30
SWEETWATER HOSPITAL ASSOCIATION,440084,TN,READM-30-HIP-KNEE-HRRP,0.0,7.0,,,,,2019-07-01,2022-06-30
SWEETWATER HOSPITAL ASSOCIATION,440084,TN,READM-30-HF-HRRP,,nan,0.9989,18.1261,18.1454,,2019-07-01,2022-06-30
SWEETWATER HOSPITAL ASSOCIATION,440084,TN,READM-30-COPD-HRRP,,nan,0.9616,16.5421,17.203,,2019-07-01,2022-06-30
SWEETWATER HOSPITAL ASSOCIATION,440084,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
SWEETWATER HOSPITAL ASSOCIATION,440084,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
"MEMORIAL HEALTHCARE SYSTEM, INC",440091,TN,READM-30-PN-HRRP,604.0,nan,0.8955,15.3158,17.1021,85.0,2019-07-01,2022-06-30
"MEMORIAL HEALTHCARE SYSTEM, INC",440091,TN,READM-30-HIP-KNEE-HRRP,426.0,nan,0.7591,3.8042,5.0115,12.0,2019-07-01,2022-06-30
"MEMORIAL HEALTHCARE SYSTEM, INC",440091,TN,READM-30-HF-HRRP,878.0,nan,0.8173,16.7634,20.5096,134.0,2019-07-01,2022-06-30
"MEMORIAL HEALTHCARE SYSTEM, INC",440091,TN,READM-30-COPD-HRRP,165.0,nan,0.9427,19.9594,21.1726,29.0,2019-07-01,2022-06-30
"MEMORIAL HEALTHCARE SYSTEM, INC",440091,TN,READM-30-CABG-HRRP,208.0,nan,0.9757,10.4245,10.6842,21.0,2019-07-01,2022-06-30
"MEMORIAL HEALTHCARE SYSTEM, INC",440091,TN,READM-30-AMI-HRRP,430.0,nan,0.8782,11.6865,13.3075,44.0,2019-07-01,2022-06-30
LINCOLN MEDICAL CENTER,440102,TN,READM-30-PN-HRRP,,nan,1.0089,15.1726,15.038,,2019-07-01,2022-06-30
LINCOLN MEDICAL CENTER,440102,TN,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2019-07-01,2022-06-30
LINCOLN MEDICAL CENTER,440102,TN,READM-30-HF-HRRP,,nan,0.9688,18.9847,19.5959,,2019-07-01,2022-06-30
LINCOLN MEDICAL CENTER,440102,TN,READM-30-COPD-HRRP,,nan,0.9525,15.4624,16.2339,,2019-07-01,2022-06-30
LINCOLN MEDICAL CENTER,440102,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
LINCOLN MEDICAL CENTER,440102,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
ERLANGER MEDICAL CENTER,440104,TN,READM-30-PN-HRRP,336.0,nan,0.9014,14.2716,15.833,41.0,2019-07-01,2022-06-30
ERLANGER MEDICAL CENTER,440104,TN,READM-30-HIP-KNEE-HRRP,,nan,0.8696,3.7995,4.3695,,2019-07-01,2022-06-30
ERLANGER MEDICAL CENTER,440104,TN,READM-30-HF-HRRP,393.0,nan,0.9058,17.681,19.5191,63.0,2019-07-01,2022-06-30
ERLANGER MEDICAL CENTER,440104,TN,READM-30-COPD-HRRP,110.0,nan,0.9035,17.8408,19.7459,13.0,2019-07-01,2022-06-30
ERLANGER MEDICAL CENTER,440104,TN,READM-30-CABG-HRRP,103.0,nan,1.0563,12.0612,11.4181,14.0,2019-07-01,2022-06-30
ERLANGER MEDICAL CENTER,440104,TN,READM-30-AMI-HRRP,226.0,nan,1.1494,13.8319,12.034,38.0,2019-07-01,2022-06-30
HARDIN MEDICAL CENTER,440109,TN,READM-30-PN-HRRP,,nan,0.9573,14.5796,15.2303,,2019-07-01,2022-06-30
HARDIN MEDICAL CENTER,440109,TN,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2019-07-01,2022-06-30
HARDIN MEDICAL CENTER,440109,TN,READM-30-HF-HRRP,,1.0,,,,,2019-07-01,2022-06-30
HARDIN MEDICAL CENTER,440109,TN,READM-30-COPD-HRRP,,1.0,,,,,2019-07-01,2022-06-30
HARDIN MEDICAL CENTER,440109,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
HARDIN MEDICAL CENTER,440109,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
FORT LOUDOUN MEDICAL CENTER,440110,TN,READM-30-PN-HRRP,89.0,nan,1.0276,14.8217,14.4233,15.0,2019-07-01,2022-06-30
FORT LOUDOUN MEDICAL CENTER,440110,TN,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2019-07-01,2022-06-30
FORT LOUDOUN MEDICAL CENTER,440110,TN,READM-30-HF-HRRP,66.0,nan,1.0107,18.6455,18.4472,13.0,2019-07-01,2022-06-30
FORT LOUDOUN MEDICAL CENTER,440110,TN,READM-30-COPD-HRRP,,nan,0.9913,18.5614,18.724,,2019-07-01,2022-06-30
FORT LOUDOUN MEDICAL CENTER,440110,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
FORT LOUDOUN MEDICAL CENTER,440110,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
METRO NASHVILLE GENERAL HOSPITAL,440111,TN,READM-30-PN-HRRP,,1.0,,,,,2019-07-01,2022-06-30
METRO NASHVILLE GENERAL HOSPITAL,440111,TN,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2019-07-01,2022-06-30
METRO NASHVILLE GENERAL HOSPITAL,440111,TN,READM-30-HF-HRRP,,1.0,,,,,2019-07-01,2022-06-30
METRO NASHVILLE GENERAL HOSPITAL,440111,TN,READM-30-COPD-HRRP,,1.0,,,,,2019-07-01,2022-06-30
METRO NASHVILLE GENERAL HOSPITAL,440111,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
METRO NASHVILLE GENERAL HOSPITAL,440111,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
PHYSICIANS REGIONAL MEDICAL CENTER,440120,TN,READM-30-PN-HRRP,336.0,nan,1.002,17.2209,17.1864,58.0,2019-07-01,2022-06-30
PHYSICIANS REGIONAL MEDICAL CENTER,440120,TN,READM-30-HIP-KNEE-HRRP,,nan,0.903,3.9999,4.4297,,2019-07-01,2022-06-30
PHYSICIANS REGIONAL MEDICAL CENTER,440120,TN,READM-30-HF-HRRP,398.0,nan,1.0128,20.6391,20.3776,83.0,2019-07-01,2022-06-30
PHYSICIANS REGIONAL MEDICAL CENTER,440120,TN,READM-30-COPD-HRRP,67.0,nan,0.9921,20.1832,20.3446,13.0,2019-07-01,2022-06-30
PHYSICIANS REGIONAL MEDICAL CENTER,440120,TN,READM-30-CABG-HRRP,103.0,nan,1.0088,10.4432,10.352,11.0,2019-07-01,2022-06-30
PHYSICIANS REGIONAL MEDICAL CENTER,440120,TN,READM-30-AMI-HRRP,291.0,nan,1.113,14.6965,13.2042,48.0,2019-07-01,2022-06-30
FORT SANDERS REGIONAL MEDICAL CENTER,440125,TN,READM-30-PN-HRRP,229.0,nan,1.0354,16.8675,16.2905,41.0,2019-07-01,2022-06-30
FORT SANDERS REGIONAL MEDICAL CENTER,440125,TN,READM-30-HIP-KNEE-HRRP,,nan,0.9632,3.8673,4.0151,,2019-07-01,2022-06-30
FORT SANDERS REGIONAL MEDICAL CENTER,440125,TN,READM-30-HF-HRRP,239.0,nan,1.0063,19.493,19.3717,47.0,2019-07-01,2022-06-30
FORT SANDERS REGIONAL MEDICAL CENTER,440125,TN,READM-30-COPD-HRRP,135.0,nan,1.0945,22.8359,20.8646,37.0,2019-07-01,2022-06-30
FORT SANDERS REGIONAL MEDICAL CENTER,440125,TN,READM-30-CABG-HRRP,,nan,1.0478,11.1514,10.6425,,2019-07-01,2022-06-30
FORT SANDERS REGIONAL MEDICAL CENTER,440125,TN,READM-30-AMI-HRRP,130.0,nan,1.0052,12.1162,12.0535,16.0,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL UNION CITY,440130,TN,READM-30-PN-HRRP,82.0,nan,1.0055,15.4091,15.3253,13.0,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL UNION CITY,440130,TN,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL UNION CITY,440130,TN,READM-30-HF-HRRP,114.0,nan,0.9248,18.5561,20.0652,16.0,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL UNION CITY,440130,TN,READM-30-COPD-HRRP,,nan,0.9913,18.4609,18.6237,,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL UNION CITY,440130,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL UNION CITY,440130,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL TIPTON,440131,TN,READM-30-PN-HRRP,75.0,nan,0.9937,15.2304,15.3267,11.0,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL TIPTON,440131,TN,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL TIPTON,440131,TN,READM-30-HF-HRRP,,nan,0.9372,18.3105,19.5382,,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL TIPTON,440131,TN,READM-30-COPD-HRRP,,nan,1.0148,15.7625,15.5333,,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL TIPTON,440131,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
BAPTIST MEMORIAL HOSPITAL TIPTON,440131,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
HENRY COUNTY MEDICAL CENTER,440132,TN,READM-30-PN-HRRP,146.0,nan,0.9594,14.9081,15.539,19.0,2019-07-01,2022-06-30
HENRY COUNTY MEDICAL CENTER,440132,TN,READM-30-HIP-KNEE-HRRP,,nan,0.8891,3.9531,4.4461,,2019-07-01,2022-06-30
HENRY COUNTY MEDICAL CENTER,440132,TN,READM-30-HF-HRRP,115.0,nan,1.0118,18.4629,18.2467,22.0,2019-07-01,2022-06-30
HENRY COUNTY MEDICAL CENTER,440132,TN,READM-30-COPD-HRRP,78.0,nan,0.9803,15.6715,15.986,11.0,2019-07-01,2022-06-30
HENRY COUNTY MEDICAL CENTER,440132,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
HENRY COUNTY MEDICAL CENTER,440132,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
VANDERBILT BEDFORD HOSPITAL,440137,TN,READM-30-PN-HRRP,,nan,0.9291,13.3939,14.4168,,2019-07-01,2022-06-30
VANDERBILT BEDFORD HOSPITAL,440137,TN,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2019-07-01,2022-06-30
VANDERBILT BEDFORD HOSPITAL,440137,TN,READM-30-HF-HRRP,,nan,0.9674,17.1862,17.7653,,2019-07-01,2022-06-30
VANDERBILT BEDFORD HOSPITAL,440137,TN,READM-30-COPD-HRRP,,nan,0.9775,17.7935,18.2022,,2019-07-01,2022-06-30
VANDERBILT BEDFORD HOSPITAL,440137,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
VANDERBILT BEDFORD HOSPITAL,440137,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
VANDERBILT TULLAHOMA-HARTON HOSPITAL,440144,TN,READM-30-PN-HRRP,137.0,nan,1.0494,17.2875,16.4732,27.0,2019-07-01,2022-06-30
VANDERBILT TULLAHOMA-HARTON HOSPITAL,440144,TN,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2019-07-01,2022-06-30
VANDERBILT TULLAHOMA-HARTON HOSPITAL,440144,TN,READM-30-HF-HRRP,175.0,nan,0.9166,17.5373,19.1333,25.0,2019-07-01,2022-06-30
VANDERBILT TULLAHOMA-HARTON HOSPITAL,440144,TN,READM-30-COPD-HRRP,,nan,0.9656,18.5993,19.2629,,2019-07-01,2022-06-30
VANDERBILT TULLAHOMA-HARTON HOSPITAL,440144,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
VANDERBILT TULLAHOMA-HARTON HOSPITAL,440144,TN,READM-30-AMI-HRRP,,nan,0.9887,12.8503,12.997,,2019-07-01,2022-06-30
DEKALB COMMUNITY HOSPITAL,440148,TN,READM-30-PN-HRRP,,nan,0.9848,14.3037,14.5243,,2019-07-01,2022-06-30
DEKALB COMMUNITY HOSPITAL,440148,TN,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2019-07-01,2022-06-30
DEKALB COMMUNITY HOSPITAL,440148,TN,READM-30-HF-HRRP,,1.0,,,,,2019-07-01,2022-06-30
DEKALB COMMUNITY HOSPITAL,440148,TN,READM-30-COPD-HRRP,,1.0,,,,,2019-07-01,2022-06-30
DEKALB COMMUNITY HOSPITAL,440148,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
DEKALB COMMUNITY HOSPITAL,440148,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
TRISTAR SUMMIT MEDICAL CENTER,440150,TN,READM-30-PN-HRRP,336.0,nan,1.0252,16.4607,16.0562,57.0,2019-07-01,2022-06-30
TRISTAR SUMMIT MEDICAL CENTER,440150,TN,READM-30-HIP-KNEE-HRRP,,nan,1.0369,5.3525,5.162,,2019-07-01,2022-06-30
TRISTAR SUMMIT MEDICAL CENTER,440150,TN,READM-30-HF-HRRP,320.0,nan,1.0493,21.1756,20.1815,71.0,2019-07-01,2022-06-30
TRISTAR SUMMIT MEDICAL CENTER,440150,TN,READM-30-COPD-HRRP,97.0,nan,1.0925,20.7351,18.9788,26.0,2019-07-01,2022-06-30
TRISTAR SUMMIT MEDICAL CENTER,440150,TN,READM-30-CABG-HRRP,,1.0,,,,,2019-07-01,2022-06-30
TRISTAR SUMMIT MEDICAL CENTER,440150,TN,READM-30-AMI-HRRP,99.0,nan,1.0147,12.426,12.2463,13.0,2019-07-01,2022-06-30
SAINT THOMAS RIVER PARK HOSPITAL,440151,TN,READM-30-PN-HRRP,141.0,nan,0.9148,14.8603,16.2443,15.0,2019-07-01,2022-06-30
SAINT THOMAS RIVER PARK HOSPITAL,440151,TN,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2019-07-01,2022-06-30
SAINT THOMAS RIVER PARK HOSPITAL,440151,TN,READM-30-HF-HRRP,101.0,nan,0.966,19.0862,19.7575,17.0,2019-07-01,2022-06-30
SAINT THOMAS RIVER PARK HOSPITAL,440151,TN,READM-30-COPD-HRRP,,nan,0.9579,16.3476,17.0657,,2019-07-01,2022-06-30
SAINT THOMAS RIVER PARK HOSPITAL,440151,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
SAINT THOMAS RIVER PARK HOSPITAL,440151,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
REGIONAL ONE HEALTH,440152,TN,READM-30-PN-HRRP,,1.0,,,,,2019-07-01,2022-06-30
REGIONAL ONE HEALTH,440152,TN,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2019-07-01,2022-06-30
REGIONAL ONE HEALTH,440152,TN,READM-30-HF-HRRP,,1.0,,,,,2019-07-01,2022-06-30
REGIONAL ONE HEALTH,440152,TN,READM-30-COPD-HRRP,,1.0,,,,,2019-07-01,2022-06-30
REGIONAL ONE HEALTH,440152,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
REGIONAL ONE HEALTH,440152,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,440153,TN,READM-30-PN-HRRP,98.0,nan,1.0004,15.2762,15.2694,15.0,2019-07-01,2022-06-30
TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,440153,TN,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2019-07-01,2022-06-30
TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,440153,TN,READM-30-HF-HRRP,60.0,nan,0.9987,21.8092,21.8366,13.0,2019-07-01,2022-06-30
TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,440153,TN,READM-30-COPD-HRRP,,1.0,,,,,2019-07-01,2022-06-30
TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,440153,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,440153,TN,READM-30-AMI-HRRP,,1.0,,,,,2019-07-01,2022-06-30
PARKRIDGE MEDICAL CENTER,440156,TN,READM-30-PN-HRRP,280.0,nan,0.8783,14.5558,16.5735,32.0,2019-07-01,2022-06-30
PARKRIDGE MEDICAL CENTER,440156,TN,READM-30-HIP-KNEE-HRRP,309.0,nan,0.9187,3.9788,4.331,11.0,2019-07-01,2022-06-30
PARKRIDGE MEDICAL CENTER,440156,TN,READM-30-HF-HRRP,364.0,nan,1.027,20.6625,20.1188,77.0,2019-07-01,2022-06-30
PARKRIDGE MEDICAL CENTER,440156,TN,READM-30-COPD-HRRP,96.0,nan,1.0517,19.4848,18.5266,22.0,2019-07-01,2022-06-30
PARKRIDGE MEDICAL CENTER,440156,TN,READM-30-CABG-HRRP,,nan,1.0537,15.6202,14.8245,,2019-07-01,2022-06-30
PARKRIDGE MEDICAL CENTER,440156,TN,READM-30-AMI-HRRP,185.0,nan,1.074,15.8888,14.7937,33.0,2019-07-01,2022-06-30
DELTA SPECIALTY HOSPITAL,440159,TN,READM-30-PN-HRRP,,5.0,,,,,2019-07-01,2022-06-30
DELTA SPECIALTY HOSPITAL,440159,TN,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2019-07-01,2022-06-30
DELTA SPECIALTY HOSPITAL,440159,TN,READM-30-HF-HRRP,,5.0,,,,,2019-07-01,2022-06-30
DELTA SPECIALTY HOSPITAL,440159,TN,READM-30-COPD-HRRP,,5.0,,,,,2019-07-01,2022-06-30
DELTA SPECIALTY HOSPITAL,440159,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
DELTA SPECIALTY HOSPITAL,440159,TN,READM-30-AMI-HRRP,,5.0,,,,,2019-07-01,2022-06-30
TRISTAR CENTENNIAL MEDICAL CENTER,440161,TN,READM-30-PN-HRRP,299.0,nan,1.069,18.5158,17.3199,60.0,2019-07-01,2022-06-30
TRISTAR CENTENNIAL MEDICAL CENTER,440161,TN,READM-30-HIP-KNEE-HRRP,506.0,nan,0.8243,3.7428,4.5404,16.0,2019-07-01,2022-06-30
TRISTAR CENTENNIAL MEDICAL CENTER,440161,TN,READM-30-HF-HRRP,550.0,nan,0.97,20.1897,20.8148,109.0,2019-07-01,2022-06-30
TRISTAR CENTENNIAL MEDICAL CENTER,440161,TN,READM-30-COPD-HRRP,81.0,nan,1.0289,19.9126,19.3538,18.0,2019-07-01,2022-06-30
TRISTAR CENTENNIAL MEDICAL CENTER,440161,TN,READM-30-CABG-HRRP,255.0,nan,0.9194,10.7303,11.6708,25.0,2019-07-01,2022-06-30
TRISTAR CENTENNIAL MEDICAL CENTER,440161,TN,READM-30-AMI-HRRP,400.0,nan,0.9574,14.0357,14.6602,54.0,2019-07-01,2022-06-30
PARKWEST MEDICAL CENTER,440173,TN,READM-30-PN-HRRP,352.0,nan,1.0197,15.821,15.5161,57.0,2019-07-01,2022-06-30
PARKWEST MEDICAL CENTER,440173,TN,READM-30-HIP-KNEE-HRRP,610.0,nan,1.2765,5.7745,4.5238,39.0,2019-07-01,2022-06-30
PARKWEST MEDICAL CENTER,440173,TN,READM-30-HF-HRRP,462.0,nan,0.9904,18.9687,19.153,87.0,2019-07-01,2022-06-30
PARKWEST MEDICAL CENTER,440173,TN,READM-30-COPD-HRRP,152.0,nan,1.0035,18.9311,18.8657,29.0,2019-07-01,2022-06-30
PARKWEST MEDICAL CENTER,440173,TN,READM-30-CABG-HRRP,200.0,nan,1.0639,10.149,9.5394,22.0,2019-07-01,2022-06-30
PARKWEST MEDICAL CENTER,440173,TN,READM-30-AMI-HRRP,333.0,nan,1.1029,12.9942,11.7821,48.0,2019-07-01,2022-06-30
SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,440175,TN,READM-30-PN-HRRP,137.0,nan,0.9753,14.3484,14.7123,18.0,2019-07-01,2022-06-30
SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,440175,TN,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2019-07-01,2022-06-30
SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,440175,TN,READM-30-HF-HRRP,67.0,nan,0.9801,19.9082,20.313,12.0,2019-07-01,2022-06-30
SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,440175,TN,READM-30-COPD-HRRP,,nan,0.9863,18.3312,18.5856,,2019-07-01,2022-06-30
SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,440175,TN,READM-30-CABG-HRRP,,5.0,,,,,2019-07-01,2022-06-30
