facility_name,facility_id,state,measurename,numberofdischarges,footnote,excessreadmissionratio,predictedreadmissionrate,expectedreadmissionrate,numberofreadmissions,start_date,end_date
TEMPLE LOWER BUCKS HOSPITAL,390070,PA,READM-30-AMI-HRRP,57.0,nan,1.0844,17.6698,16.2953,15.0,2017-07-01,2019-12-01
TEMPLE LOWER BUCKS HOSPITAL,390070,PA,READM-30-COPD-HRRP,60.0,nan,0.9937,24.3785,24.5332,14.0,2017-07-01,2019-12-01
TEMPLE LOWER BUCKS HOSPITAL,390070,PA,READM-30-HF-HRRP,90.0,nan,1.0602,22.3296,21.062,24.0,2017-07-01,2019-12-01
TEMPLE LOWER BUCKS HOSPITAL,390070,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
TEMPLE LOWER BUCKS HOSPITAL,390070,PA,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2017-07-01,2019-12-01
TEMPLE LOWER BUCKS HOSPITAL,390070,PA,READM-30-PN-HRRP,98.0,nan,1.0273,17.407,16.9441,19.0,2017-07-01,2019-12-01
UPMC LOCK HAVEN,390071,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
UPMC LOCK HAVEN,390071,PA,READM-30-AMI-HRRP,,1.0,,,,,2017-07-01,2019-12-01
UPMC LOCK HAVEN,390071,PA,READM-30-COPD-HRRP,,nan,0.9473,18.3687,19.3901,,2017-07-01,2019-12-01
UPMC LOCK HAVEN,390071,PA,READM-30-HF-HRRP,80.0,nan,0.9983,21.3902,21.4264,17.0,2017-07-01,2019-12-01
UPMC LOCK HAVEN,390071,PA,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2017-07-01,2019-12-01
UPMC LOCK HAVEN,390071,PA,READM-30-PN-HRRP,,nan,0.9046,15.7077,17.3649,,2017-07-01,2019-12-01
BERWICK HOSPITAL CENTER,390072,PA,READM-30-AMI-HRRP,,1.0,,,,,2017-07-01,2019-12-01
BERWICK HOSPITAL CENTER,390072,PA,READM-30-COPD-HRRP,,nan,0.9657,13.7522,14.241,,2017-07-01,2019-12-01
BERWICK HOSPITAL CENTER,390072,PA,READM-30-HF-HRRP,,nan,0.9249,16.7563,18.1163,,2017-07-01,2019-12-01
BERWICK HOSPITAL CENTER,390072,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
BERWICK HOSPITAL CENTER,390072,PA,READM-30-HIP-KNEE-HRRP,,nan,0.9554,3.2982,3.4521,,2017-07-01,2019-12-01
BERWICK HOSPITAL CENTER,390072,PA,READM-30-PN-HRRP,,nan,0.9487,11.3799,11.9958,,2017-07-01,2019-12-01
UPMC ALTOONA,390073,PA,READM-30-CABG-HRRP,,nan,1.1031,13.6132,12.3412,,2017-07-01,2019-12-01
UPMC ALTOONA,390073,PA,READM-30-COPD-HRRP,275.0,nan,0.9934,20.9444,21.083,57.0,2017-07-01,2019-12-01
UPMC ALTOONA,390073,PA,READM-30-HF-HRRP,627.0,nan,1.0432,24.7379,23.7131,158.0,2017-07-01,2019-12-01
UPMC ALTOONA,390073,PA,READM-30-HIP-KNEE-HRRP,,nan,1.0021,4.55,4.5403,,2017-07-01,2019-12-01
UPMC ALTOONA,390073,PA,READM-30-AMI-HRRP,317.0,nan,0.9905,17.533,17.7016,55.0,2017-07-01,2019-12-01
UPMC ALTOONA,390073,PA,READM-30-PN-HRRP,554.0,nan,0.9868,18.227,18.4702,100.0,2017-07-01,2019-12-01
BRANDYWINE HOSPITAL,390076,PA,READM-30-COPD-HRRP,161.0,nan,0.9574,19.834,20.7155,28.0,2017-07-01,2019-12-01
BRANDYWINE HOSPITAL,390076,PA,READM-30-HF-HRRP,211.0,nan,0.976,21.1387,21.6583,43.0,2017-07-01,2019-12-01
BRANDYWINE HOSPITAL,390076,PA,READM-30-CABG-HRRP,,1.0,,,,,2017-07-01,2019-12-01
BRANDYWINE HOSPITAL,390076,PA,READM-30-HIP-KNEE-HRRP,,nan,1.2642,5.4958,4.3472,,2017-07-01,2019-12-01
BRANDYWINE HOSPITAL,390076,PA,READM-30-AMI-HRRP,97.0,nan,1.001,17.4626,17.4448,17.0,2017-07-01,2019-12-01
BRANDYWINE HOSPITAL,390076,PA,READM-30-PN-HRRP,214.0,nan,0.9721,15.8942,16.3506,32.0,2017-07-01,2019-12-01
ROBERT PACKER HOSPITAL,390079,PA,READM-30-AMI-HRRP,331.0,nan,1.115,15.6263,14.0151,58.0,2017-07-01,2019-12-01
ROBERT PACKER HOSPITAL,390079,PA,READM-30-COPD-HRRP,310.0,nan,1.0259,19.9096,19.4072,64.0,2017-07-01,2019-12-01
ROBERT PACKER HOSPITAL,390079,PA,READM-30-HF-HRRP,597.0,nan,0.9687,20.6165,21.2828,121.0,2017-07-01,2019-12-01
ROBERT PACKER HOSPITAL,390079,PA,READM-30-HIP-KNEE-HRRP,545.0,nan,1.2256,5.3811,4.3904,33.0,2017-07-01,2019-12-01
ROBERT PACKER HOSPITAL,390079,PA,READM-30-CABG-HRRP,,nan,1.0706,10.5609,9.8648,,2017-07-01,2019-12-01
ROBERT PACKER HOSPITAL,390079,PA,READM-30-PN-HRRP,436.0,nan,1.0086,16.8317,16.6884,74.0,2017-07-01,2019-12-01
DELAWARE COUNTY MEMORIAL HOSPITAL,390081,PA,READM-30-AMI-HRRP,,1.0,,,,,2017-07-01,2019-12-01
DELAWARE COUNTY MEMORIAL HOSPITAL,390081,PA,READM-30-COPD-HRRP,96.0,nan,1.0125,19.6868,19.4439,20.0,2017-07-01,2019-12-01
DELAWARE COUNTY MEMORIAL HOSPITAL,390081,PA,READM-30-HF-HRRP,153.0,nan,0.9616,20.6439,21.4679,29.0,2017-07-01,2019-12-01
DELAWARE COUNTY MEMORIAL HOSPITAL,390081,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
DELAWARE COUNTY MEMORIAL HOSPITAL,390081,PA,READM-30-HIP-KNEE-HRRP,,nan,0.8918,3.431,3.8471,,2017-07-01,2019-12-01
DELAWARE COUNTY MEMORIAL HOSPITAL,390081,PA,READM-30-PN-HRRP,163.0,nan,1.0269,17.2393,16.7881,30.0,2017-07-01,2019-12-01
PENN HIGHLANDS DUBOIS,390086,PA,READM-30-CABG-HRRP,,nan,0.974,13.6959,14.0622,,2017-07-01,2019-12-01
PENN HIGHLANDS DUBOIS,390086,PA,READM-30-AMI-HRRP,195.0,nan,0.9189,13.76,14.9746,22.0,2017-07-01,2019-12-01
PENN HIGHLANDS DUBOIS,390086,PA,READM-30-COPD-HRRP,227.0,nan,0.9616,20.0583,20.86,42.0,2017-07-01,2019-12-01
PENN HIGHLANDS DUBOIS,390086,PA,READM-30-HF-HRRP,424.0,nan,0.9908,21.3699,21.5677,90.0,2017-07-01,2019-12-01
PENN HIGHLANDS DUBOIS,390086,PA,READM-30-HIP-KNEE-HRRP,,nan,1.0658,5.3368,5.0073,,2017-07-01,2019-12-01
PENN HIGHLANDS DUBOIS,390086,PA,READM-30-PN-HRRP,373.0,nan,0.9949,18.0626,18.1551,67.0,2017-07-01,2019-12-01
WEST PENN HOSPITAL,390090,PA,READM-30-AMI-HRRP,,nan,0.958,14.6424,15.2846,,2017-07-01,2019-12-01
WEST PENN HOSPITAL,390090,PA,READM-30-COPD-HRRP,,nan,1.0203,19.9754,19.577,,2017-07-01,2019-12-01
WEST PENN HOSPITAL,390090,PA,READM-30-HF-HRRP,69.0,nan,1.0099,22.2403,22.0229,16.0,2017-07-01,2019-12-01
WEST PENN HOSPITAL,390090,PA,READM-30-CABG-HRRP,,1.0,,,,,2017-07-01,2019-12-01
WEST PENN HOSPITAL,390090,PA,READM-30-HIP-KNEE-HRRP,,nan,1.067,3.5105,3.2901,,2017-07-01,2019-12-01
WEST PENN HOSPITAL,390090,PA,READM-30-PN-HRRP,,nan,0.9665,16.3357,16.9014,,2017-07-01,2019-12-01
UPMC NORTHWEST,390091,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
UPMC NORTHWEST,390091,PA,READM-30-AMI-HRRP,,1.0,,,,,2017-07-01,2019-12-01
UPMC NORTHWEST,390091,PA,READM-30-COPD-HRRP,159.0,nan,1.0243,21.2706,20.7652,36.0,2017-07-01,2019-12-01
UPMC NORTHWEST,390091,PA,READM-30-HF-HRRP,293.0,nan,0.952,20.9015,21.9549,58.0,2017-07-01,2019-12-01
UPMC NORTHWEST,390091,PA,READM-30-HIP-KNEE-HRRP,,nan,0.9663,4.4098,4.5634,,2017-07-01,2019-12-01
UPMC NORTHWEST,390091,PA,READM-30-PN-HRRP,327.0,nan,1.1138,19.8981,17.8644,73.0,2017-07-01,2019-12-01
CLARION HOSPITAL,390093,PA,READM-30-AMI-HRRP,,1.0,,,,,2017-07-01,2019-12-01
CLARION HOSPITAL,390093,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
CLARION HOSPITAL,390093,PA,READM-30-COPD-HRRP,47.0,nan,1.0291,18.1165,17.6041,11.0,2017-07-01,2019-12-01
CLARION HOSPITAL,390093,PA,READM-30-HF-HRRP,88.0,nan,1.013,20.6386,20.3736,19.0,2017-07-01,2019-12-01
CLARION HOSPITAL,390093,PA,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2017-07-01,2019-12-01
CLARION HOSPITAL,390093,PA,READM-30-PN-HRRP,127.0,nan,0.9495,14.6611,15.4405,15.0,2017-07-01,2019-12-01
PENN STATE HEALTH ST. JOSEPH,390096,PA,READM-30-PN-HRRP,255.0,nan,0.9869,16.0507,16.263,40.0,2017-07-01,2019-12-01
PENN STATE HEALTH ST. JOSEPH,390096,PA,READM-30-CABG-HRRP,,nan,0.9092,9.8898,10.8769,,2017-07-01,2019-12-01
PENN STATE HEALTH ST. JOSEPH,390096,PA,READM-30-AMI-HRRP,131.0,nan,0.9585,14.8626,15.5066,17.0,2017-07-01,2019-12-01
PENN STATE HEALTH ST. JOSEPH,390096,PA,READM-30-COPD-HRRP,161.0,nan,0.9536,16.8083,17.6262,23.0,2017-07-01,2019-12-01
PENN STATE HEALTH ST. JOSEPH,390096,PA,READM-30-HF-HRRP,440.0,nan,0.8746,17.846,20.4037,70.0,2017-07-01,2019-12-01
PENN STATE HEALTH ST. JOSEPH,390096,PA,READM-30-HIP-KNEE-HRRP,,nan,1.0453,5.3321,5.1009,,2017-07-01,2019-12-01
HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,390097,PA,READM-30-AMI-HRRP,102.0,nan,1.0141,15.8577,15.6366,17.0,2017-07-01,2019-12-01
HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,390097,PA,READM-30-COPD-HRRP,144.0,nan,1.0291,21.1112,20.5148,33.0,2017-07-01,2019-12-01
HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,390097,PA,READM-30-HF-HRRP,398.0,nan,0.9506,19.9228,20.9571,76.0,2017-07-01,2019-12-01
HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,390097,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,390097,PA,READM-30-HIP-KNEE-HRRP,309.0,nan,1.0804,4.0842,3.7802,14.0,2017-07-01,2019-12-01
HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,390097,PA,READM-30-PN-HRRP,387.0,nan,1.0521,16.6373,15.8133,68.0,2017-07-01,2019-12-01
LANCASTER GENERAL HOSPITAL,390100,PA,READM-30-CABG-HRRP,199.0,nan,0.9097,10.5528,11.6005,19.0,2017-07-01,2019-12-01
LANCASTER GENERAL HOSPITAL,390100,PA,READM-30-AMI-HRRP,503.0,nan,0.8641,13.8014,15.9714,61.0,2017-07-01,2019-12-01
LANCASTER GENERAL HOSPITAL,390100,PA,READM-30-COPD-HRRP,418.0,nan,0.9614,18.2907,19.0242,73.0,2017-07-01,2019-12-01
LANCASTER GENERAL HOSPITAL,390100,PA,READM-30-HF-HRRP,1260.0,nan,0.7948,16.5452,20.817,194.0,2017-07-01,2019-12-01
LANCASTER GENERAL HOSPITAL,390100,PA,READM-30-HIP-KNEE-HRRP,1223.0,nan,0.9043,4.072,4.5028,48.0,2017-07-01,2019-12-01
LANCASTER GENERAL HOSPITAL,390100,PA,READM-30-PN-HRRP,820.0,nan,0.94,14.9213,15.8745,118.0,2017-07-01,2019-12-01
UPMC MEMORIAL,390101,PA,READM-30-AMI-HRRP,61.0,nan,1.0582,15.8772,15.0033,13.0,2017-07-01,2019-12-01
UPMC MEMORIAL,390101,PA,READM-30-COPD-HRRP,93.0,nan,0.9865,16.2813,16.5034,14.0,2017-07-01,2019-12-01
UPMC MEMORIAL,390101,PA,READM-30-HF-HRRP,174.0,nan,1.0203,21.0845,20.6644,38.0,2017-07-01,2019-12-01
UPMC MEMORIAL,390101,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
UPMC MEMORIAL,390101,PA,READM-30-HIP-KNEE-HRRP,,nan,1.0811,4.3524,4.0257,,2017-07-01,2019-12-01
UPMC MEMORIAL,390101,PA,READM-30-PN-HRRP,192.0,nan,0.9376,13.7683,14.6854,22.0,2017-07-01,2019-12-01
UPMC ST MARGARET,390102,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
UPMC ST MARGARET,390102,PA,READM-30-AMI-HRRP,,nan,1.0352,20.1575,19.4727,,2017-07-01,2019-12-01
UPMC ST MARGARET,390102,PA,READM-30-COPD-HRRP,121.0,nan,0.9508,17.6449,18.5575,17.0,2017-07-01,2019-12-01
UPMC ST MARGARET,390102,PA,READM-30-HF-HRRP,299.0,nan,1.0268,22.4893,21.9033,69.0,2017-07-01,2019-12-01
UPMC ST MARGARET,390102,PA,READM-30-HIP-KNEE-HRRP,364.0,nan,1.063,4.0942,3.8516,16.0,2017-07-01,2019-12-01
UPMC ST MARGARET,390102,PA,READM-30-PN-HRRP,212.0,nan,0.9621,15.9169,16.5444,31.0,2017-07-01,2019-12-01
UPMC KANE,390104,PA,READM-30-AMI-HRRP,0.0,7.0,,,,,2017-07-01,2019-12-01
UPMC KANE,390104,PA,READM-30-COPD-HRRP,,nan,1.0255,20.4596,19.9515,,2017-07-01,2019-12-01
UPMC KANE,390104,PA,READM-30-HF-HRRP,,nan,1.0194,20.5057,20.1151,,2017-07-01,2019-12-01
UPMC KANE,390104,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
UPMC KANE,390104,PA,READM-30-HIP-KNEE-HRRP,,nan,0.995,4.0315,4.0517,,2017-07-01,2019-12-01
UPMC KANE,390104,PA,READM-30-PN-HRRP,,nan,0.9533,15.1295,15.8705,,2017-07-01,2019-12-01
UPMC PASSAVANT,390107,PA,READM-30-CABG-HRRP,,nan,0.9358,11.9552,12.7748,,2017-07-01,2019-12-01
UPMC PASSAVANT,390107,PA,READM-30-AMI-HRRP,155.0,nan,1.0732,16.0195,14.927,29.0,2017-07-01,2019-12-01
UPMC PASSAVANT,390107,PA,READM-30-COPD-HRRP,132.0,nan,1.0494,20.9315,19.9461,32.0,2017-07-01,2019-12-01
UPMC PASSAVANT,390107,PA,READM-30-HF-HRRP,479.0,nan,0.967,21.3398,22.0673,100.0,2017-07-01,2019-12-01
UPMC PASSAVANT,390107,PA,READM-30-HIP-KNEE-HRRP,308.0,nan,1.1249,4.1905,3.7252,15.0,2017-07-01,2019-12-01
UPMC PASSAVANT,390107,PA,READM-30-PN-HRRP,429.0,nan,1.06,18.589,17.5371,84.0,2017-07-01,2019-12-01
CONEMAUGH MEMORIAL MEDICAL CENTER,390110,PA,READM-30-AMI-HRRP,151.0,nan,1.1206,17.3288,15.4636,33.0,2017-07-01,2019-12-01
CONEMAUGH MEMORIAL MEDICAL CENTER,390110,PA,READM-30-COPD-HRRP,136.0,nan,0.9365,18.2148,19.449,19.0,2017-07-01,2019-12-01
CONEMAUGH MEMORIAL MEDICAL CENTER,390110,PA,READM-30-HF-HRRP,355.0,nan,1.0851,24.0852,22.1956,91.0,2017-07-01,2019-12-01
CONEMAUGH MEMORIAL MEDICAL CENTER,390110,PA,READM-30-CABG-HRRP,,nan,0.9712,11.2742,11.6088,,2017-07-01,2019-12-01
CONEMAUGH MEMORIAL MEDICAL CENTER,390110,PA,READM-30-HIP-KNEE-HRRP,,nan,0.8625,3.3496,3.8834,,2017-07-01,2019-12-01
CONEMAUGH MEMORIAL MEDICAL CENTER,390110,PA,READM-30-PN-HRRP,431.0,nan,1.1141,19.7338,17.7129,93.0,2017-07-01,2019-12-01
HOSPITAL OF UNIV OF PENNSYLVANIA,390111,PA,READM-30-CABG-HRRP,170.0,nan,0.8993,12.5545,13.9598,19.0,2017-07-01,2019-12-01
HOSPITAL OF UNIV OF PENNSYLVANIA,390111,PA,READM-30-COPD-HRRP,98.0,nan,0.9853,22.8339,23.1737,21.0,2017-07-01,2019-12-01
HOSPITAL OF UNIV OF PENNSYLVANIA,390111,PA,READM-30-HF-HRRP,538.0,nan,0.8979,21.5922,24.0481,109.0,2017-07-01,2019-12-01
HOSPITAL OF UNIV OF PENNSYLVANIA,390111,PA,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2017-07-01,2019-12-01
HOSPITAL OF UNIV OF PENNSYLVANIA,390111,PA,READM-30-AMI-HRRP,135.0,nan,0.9678,16.2354,16.7749,20.0,2017-07-01,2019-12-01
HOSPITAL OF UNIV OF PENNSYLVANIA,390111,PA,READM-30-PN-HRRP,318.0,nan,1.079,22.0857,20.4678,76.0,2017-07-01,2019-12-01
CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,390112,PA,READM-30-COPD-HRRP,,1.0,,,,,2017-07-01,2019-12-01
CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,390112,PA,READM-30-HF-HRRP,,nan,1.0498,20.8846,19.8934,,2017-07-01,2019-12-01
CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,390112,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,390112,PA,READM-30-HIP-KNEE-HRRP,,nan,0.9874,3.4662,3.5104,,2017-07-01,2019-12-01
CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,390112,PA,READM-30-AMI-HRRP,,1.0,,,,,2017-07-01,2019-12-01
CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,390112,PA,READM-30-PN-HRRP,,nan,0.9597,13.1227,13.6738,,2017-07-01,2019-12-01
MEADVILLE MEDICAL CENTER,390113,PA,READM-30-AMI-HRRP,,nan,1.0219,13.2827,12.9984,,2017-07-01,2019-12-01
MEADVILLE MEDICAL CENTER,390113,PA,READM-30-COPD-HRRP,133.0,nan,1.0419,17.6594,16.9489,27.0,2017-07-01,2019-12-01
MEADVILLE MEDICAL CENTER,390113,PA,READM-30-HF-HRRP,238.0,nan,0.983,19.7933,20.1362,46.0,2017-07-01,2019-12-01
MEADVILLE MEDICAL CENTER,390113,PA,READM-30-HIP-KNEE-HRRP,,nan,0.8286,3.787,4.5706,,2017-07-01,2019-12-01
MEADVILLE MEDICAL CENTER,390113,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
MEADVILLE MEDICAL CENTER,390113,PA,READM-30-PN-HRRP,251.0,nan,0.9309,14.3318,15.3957,31.0,2017-07-01,2019-12-01
MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,390114,PA,READM-30-AMI-HRRP,,1.0,,,,,2017-07-01,2019-12-01
MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,390114,PA,READM-30-COPD-HRRP,,1.0,,,,,2017-07-01,2019-12-01
MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,390114,PA,READM-30-HF-HRRP,,nan,0.966,20.7667,21.4982,,2017-07-01,2019-12-01
MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,390114,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,390114,PA,READM-30-HIP-KNEE-HRRP,470.0,nan,1.1621,4.3242,3.7212,23.0,2017-07-01,2019-12-01
MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,390114,PA,READM-30-PN-HRRP,43.0,nan,1.0652,19.3683,18.1829,13.0,2017-07-01,2019-12-01
JEFFERSON HEALTH- NORTHEAST,390115,PA,READM-30-CABG-HRRP,69.0,nan,1.1485,14.4572,12.5882,13.0,2017-07-01,2019-12-01
JEFFERSON HEALTH- NORTHEAST,390115,PA,READM-30-AMI-HRRP,234.0,nan,1.0808,16.0098,14.8132,42.0,2017-07-01,2019-12-01
JEFFERSON HEALTH- NORTHEAST,390115,PA,READM-30-COPD-HRRP,396.0,nan,0.9987,18.7168,18.7421,74.0,2017-07-01,2019-12-01
JEFFERSON HEALTH- NORTHEAST,390115,PA,READM-30-HF-HRRP,721.0,nan,1.0034,22.2987,22.2231,161.0,2017-07-01,2019-12-01
JEFFERSON HEALTH- NORTHEAST,390115,PA,READM-30-HIP-KNEE-HRRP,556.0,nan,1.0497,4.3413,4.1359,25.0,2017-07-01,2019-12-01
JEFFERSON HEALTH- NORTHEAST,390115,PA,READM-30-PN-HRRP,698.0,nan,1.0293,17.1796,16.6898,122.0,2017-07-01,2019-12-01
SUBURBAN COMMUNITY HOSPITAL,390116,PA,READM-30-AMI-HRRP,,1.0,,,,,2017-07-01,2019-12-01
SUBURBAN COMMUNITY HOSPITAL,390116,PA,READM-30-COPD-HRRP,,nan,1.0233,19.8667,19.4137,,2017-07-01,2019-12-01
SUBURBAN COMMUNITY HOSPITAL,390116,PA,READM-30-HF-HRRP,,nan,0.9389,20.1678,21.4793,,2017-07-01,2019-12-01
SUBURBAN COMMUNITY HOSPITAL,390116,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
SUBURBAN COMMUNITY HOSPITAL,390116,PA,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2017-07-01,2019-12-01
SUBURBAN COMMUNITY HOSPITAL,390116,PA,READM-30-PN-HRRP,124.0,nan,1.0306,20.7171,20.1021,28.0,2017-07-01,2019-12-01
UPMC BEDFORD MEMORIAL,390117,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
UPMC BEDFORD MEMORIAL,390117,PA,READM-30-AMI-HRRP,,1.0,,,,,2017-07-01,2019-12-01
UPMC BEDFORD MEMORIAL,390117,PA,READM-30-COPD-HRRP,,nan,0.9727,19.009,19.5435,,2017-07-01,2019-12-01
UPMC BEDFORD MEMORIAL,390117,PA,READM-30-HF-HRRP,69.0,nan,1.0305,21.7746,21.1301,17.0,2017-07-01,2019-12-01
UPMC BEDFORD MEMORIAL,390117,PA,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2017-07-01,2019-12-01
UPMC BEDFORD MEMORIAL,390117,PA,READM-30-PN-HRRP,107.0,nan,0.9798,16.3046,16.6405,16.0,2017-07-01,2019-12-01
MOSES TAYLOR HOSPITAL,390119,PA,READM-30-AMI-HRRP,,1.0,,,,,2017-07-01,2019-12-01
MOSES TAYLOR HOSPITAL,390119,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
MOSES TAYLOR HOSPITAL,390119,PA,READM-30-COPD-HRRP,113.0,nan,1.0063,18.1006,17.9873,21.0,2017-07-01,2019-12-01
MOSES TAYLOR HOSPITAL,390119,PA,READM-30-HF-HRRP,208.0,nan,1.012,20.7785,20.5315,44.0,2017-07-01,2019-12-01
MOSES TAYLOR HOSPITAL,390119,PA,READM-30-HIP-KNEE-HRRP,233.0,nan,1.3236,5.1503,3.8912,17.0,2017-07-01,2019-12-01
MOSES TAYLOR HOSPITAL,390119,PA,READM-30-PN-HRRP,320.0,nan,1.0137,15.9497,15.7346,52.0,2017-07-01,2019-12-01
POTTSTOWN HOSPITAL,390123,PA,READM-30-PN-HRRP,326.0,nan,0.9827,16.0228,16.3044,51.0,2017-07-01,2019-12-01
POTTSTOWN HOSPITAL,390123,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
POTTSTOWN HOSPITAL,390123,PA,READM-30-AMI-HRRP,,nan,0.9869,16.9772,17.2021,,2017-07-01,2019-12-01
POTTSTOWN HOSPITAL,390123,PA,READM-30-COPD-HRRP,216.0,nan,1.1068,19.9542,18.0296,52.0,2017-07-01,2019-12-01
POTTSTOWN HOSPITAL,390123,PA,READM-30-HF-HRRP,231.0,nan,0.9615,20.5917,21.4154,45.0,2017-07-01,2019-12-01
POTTSTOWN HOSPITAL,390123,PA,READM-30-HIP-KNEE-HRRP,,nan,1.0394,4.307,4.1439,,2017-07-01,2019-12-01
WAYNE MEMORIAL HOSPITAL,390125,PA,READM-30-AMI-HRRP,104.0,nan,0.9708,14.1332,14.5575,13.0,2017-07-01,2019-12-01
WAYNE MEMORIAL HOSPITAL,390125,PA,READM-30-COPD-HRRP,142.0,nan,0.9652,18.3516,19.0126,23.0,2017-07-01,2019-12-01
WAYNE MEMORIAL HOSPITAL,390125,PA,READM-30-HF-HRRP,200.0,nan,0.888,16.6993,18.8046,26.0,2017-07-01,2019-12-01
WAYNE MEMORIAL HOSPITAL,390125,PA,READM-30-CABG-HRRP,,5.0,,,,,2017-07-01,2019-12-01
WAYNE MEMORIAL HOSPITAL,390125,PA,READM-30-HIP-KNEE-HRRP,,nan,0.8868,4.1269,4.6538,,2017-07-01,2019-12-01
WAYNE MEMORIAL HOSPITAL,390125,PA,READM-30-PN-HRRP,271.0,nan,0.9697,14.063,14.5027,36.0,2017-07-01,2019-12-01
PHOENIXVILLE HOSPITAL,390127,PA,READM-30-CABG-HRRP,,nan,1.0377,12.1512,11.7098,,2017-07-01,2019-12-01
PHOENIXVILLE HOSPITAL,390127,PA,READM-30-AMI-HRRP,182.0,nan,1.0026,14.2038,14.1669,26.0,2017-07-01,2019-12-01
PHOENIXVILLE HOSPITAL,390127,PA,READM-30-COPD-HRRP,169.0,nan,1.0323,18.4723,17.8951,34.0,2017-07-01,2019-12-01
PHOENIXVILLE HOSPITAL,390127,PA,READM-30-HF-HRRP,244.0,nan,1.0952,22.9347,20.941,62.0,2017-07-01,2019-12-01
PHOENIXVILLE HOSPITAL,390127,PA,READM-30-HIP-KNEE-HRRP,,nan,1.0413,5.3487,5.1365,,2017-07-01,2019-12-01
PHOENIXVILLE HOSPITAL,390127,PA,READM-30-PN-HRRP,306.0,nan,0.9962,15.1189,15.1758,46.0,2017-07-01,2019-12-01
LEHIGH VALLEY HOSPITAL,390133,PA,READM-30-AMI-HRRP,844.0,nan,0.9524,14.3162,15.0315,118.0,2017-07-01,2019-12-01
LEHIGH VALLEY HOSPITAL,390133,PA,READM-30-COPD-HRRP,684.0,nan,1.0334,20.4774,19.816,143.0,2017-07-01,2019-12-01
LEHIGH VALLEY HOSPITAL,390133,PA,READM-30-HF-HRRP,2166.0,nan,1.037,22.0964,21.3086,481.0,2017-07-01,2019-12-01
LEHIGH VALLEY HOSPITAL,390133,PA,READM-30-CABG-HRRP,231.0,nan,0.9337,11.4505,12.2638,25.0,2017-07-01,2019-12-01
LEHIGH VALLEY HOSPITAL,390133,PA,READM-30-HIP-KNEE-HRRP,1171.0,nan,0.8603,3.7299,4.3356,41.0,2017-07-01,2019-12-01
LEHIGH VALLEY HOSPITAL,390133,PA,READM-30-PN-HRRP,1062.0,nan,1.0101,16.4113,16.2479,175.0,2017-07-01,2019-12-01
WILKES-BARRE GENERAL HOSPITAL,390137,PA,READM-30-CABG-HRRP,,nan,0.8919,10.2503,11.4925,,2017-07-01,2019-12-01
