FY,facility_id,facility_name,state,measure_name,err,number_of_discharges,number_of_readmissions,rank_by_err
2025,450044,UT OF TEXAS  SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,TX,READM-30-PN-HRRP,1.0762,514.0,109.0,1210.0
2025,450044,UT OF TEXAS  SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,TX,READM-30-HF-HRRP,0.9875,631.0,135.0,627.0
2025,450044,UT OF TEXAS  SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,TX,READM-30-COPD-HRRP,1.0683,138.0,30.0,898.0
2025,450044,UT OF TEXAS  SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,TX,READM-30-AMI-HRRP,1.0709,125.0,24.0,771.0
2025,450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,TX,READM-30-PN-HRRP,0.9092,392.0,55.0,133.0
2025,450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,TX,READM-30-HF-HRRP,0.9119,333.0,56.0,186.0
2025,450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,TX,READM-30-AMI-HRRP,0.9826,271.0,40.0,372.0
2025,450051,METHODIST DALLAS MEDICAL CENTER,TX,READM-30-PN-HRRP,0.9495,97.0,13.0,334.0
2025,450051,METHODIST DALLAS MEDICAL CENTER,TX,READM-30-HF-HRRP,0.9932,155.0,30.0,667.0
2025,450051,METHODIST DALLAS MEDICAL CENTER,TX,READM-30-COPD-HRRP,1.0576,66.0,17.0,845.0
2025,450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,READM-30-PN-HRRP,0.8459,529.0,65.0,17.0
2025,450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,READM-30-HIP-KNEE-HRRP,1.1164,185.0,13.0,194.0
2025,450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,READM-30-HF-HRRP,1.0593,622.0,137.0,1148.0
2025,450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,READM-30-COPD-HRRP,0.949,183.0,32.0,156.0
2025,450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,READM-30-CABG-HRRP,1.11,98.0,16.0,301.0
2025,450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,READM-30-AMI-HRRP,1.0316,226.0,36.0,602.0
2025,450055,ROLLING PLAINS MEMORIAL HOSPITAL,TX,READM-30-PN-HRRP,1.0045,67.0,11.0,734.0
2025,450056,ASCENSION SETON MEDICAL CENTER AUSTIN,TX,READM-30-PN-HRRP,1.1039,334.0,65.0,1314.0
2025,450056,ASCENSION SETON MEDICAL CENTER AUSTIN,TX,READM-30-HF-HRRP,0.9796,384.0,73.0,565.0
2025,450056,ASCENSION SETON MEDICAL CENTER AUSTIN,TX,READM-30-AMI-HRRP,1.0289,149.0,20.0,589.0
2025,450058,BAPTIST MEDICAL CENTER,TX,READM-30-PN-HRRP,1.0134,717.0,114.0,807.0
2025,450058,BAPTIST MEDICAL CENTER,TX,READM-30-HIP-KNEE-HRRP,1.201,214.0,16.0,233.0
2025,450058,BAPTIST MEDICAL CENTER,TX,READM-30-HF-HRRP,0.9026,898.0,147.0,147.0
2025,450058,BAPTIST MEDICAL CENTER,TX,READM-30-COPD-HRRP,0.8793,180.0,22.0,12.0
2025,450058,BAPTIST MEDICAL CENTER,TX,READM-30-CABG-HRRP,0.9714,159.0,15.0,106.0
2025,450058,BAPTIST MEDICAL CENTER,TX,READM-30-AMI-HRRP,1.0352,364.0,53.0,619.0
2025,450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TX,READM-30-PN-HRRP,1.0738,348.0,61.0,1201.0
2025,450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TX,READM-30-HF-HRRP,0.9305,206.0,32.0,265.0
2025,450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TX,READM-30-COPD-HRRP,1.0814,88.0,22.0,951.0
2025,450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,TX,READM-30-PN-HRRP,0.9747,308.0,51.0,511.0
2025,450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,TX,READM-30-HF-HRRP,0.8956,449.0,79.0,127.0
2025,450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,TX,READM-30-COPD-HRRP,1.025,71.0,16.0,641.0
2025,450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,TX,READM-30-CABG-HRRP,0.9758,99.0,11.0,113.0
2025,450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,TX,READM-30-AMI-HRRP,0.9075,250.0,30.0,102.0
2025,450072,CHI ST LUKE'S HEALTH BRAZOSPORT,TX,READM-30-PN-HRRP,1.0397,142.0,27.0,1000.0
2025,450072,CHI ST LUKE'S HEALTH BRAZOSPORT,TX,READM-30-HF-HRRP,1.125,198.0,53.0,1428.0
2025,450072,CHI ST LUKE'S HEALTH BRAZOSPORT,TX,READM-30-COPD-HRRP,1.0256,72.0,14.0,645.0
2025,450079,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,TX,READM-30-PN-HRRP,1.0815,238.0,46.0,1238.0
2025,450079,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,TX,READM-30-HF-HRRP,1.1633,293.0,75.0,1484.0
2025,450079,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,TX,READM-30-COPD-HRRP,0.9409,96.0,13.0,124.0
2025,450080,TITUS REGIONAL MEDICAL CENTER,TX,READM-30-PN-HRRP,0.9712,166.0,24.0,483.0
2025,450080,TITUS REGIONAL MEDICAL CENTER,TX,READM-30-HF-HRRP,1.0206,111.0,23.0,886.0
2025,450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,TX,READM-30-PN-HRRP,1.0492,565.0,107.0,1063.0
2025,450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,TX,READM-30-HIP-KNEE-HRRP,0.9738,348.0,19.0,121.0
2025,450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,TX,READM-30-HF-HRRP,1.0477,592.0,133.0,1078.0
2025,450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,TX,READM-30-COPD-HRRP,1.1116,196.0,48.0,1026.0
2025,450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,TX,READM-30-CABG-HRRP,1.1436,183.0,28.0,329.0
2025,450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,TX,READM-30-AMI-HRRP,1.2071,435.0,77.0,974.0
2025,450087,MEDICAL CITY NORTH HILLS,TX,READM-30-PN-HRRP,1.0473,255.0,50.0,1053.0
2025,450087,MEDICAL CITY NORTH HILLS,TX,READM-30-HF-HRRP,1.1306,228.0,59.0,1437.0
2025,450087,MEDICAL CITY NORTH HILLS,TX,READM-30-COPD-HRRP,1.0552,64.0,16.0,830.0
2025,450087,MEDICAL CITY NORTH HILLS,TX,READM-30-AMI-HRRP,1.0315,83.0,14.0,601.0
2025,450090,NORTH TEXAS MEDICAL CENTER,TX,READM-30-PN-HRRP,1.0699,124.0,22.0,1178.0
2025,450092,FORT DUNCAN MEDICAL CENTER,TX,READM-30-PN-HRRP,0.9574,120.0,17.0,385.0
2025,450092,FORT DUNCAN MEDICAL CENTER,TX,READM-30-HF-HRRP,1.0059,54.0,12.0,767.0
2025,450097,HCA HOUSTON HEALTHCARE SOUTHEAST,TX,READM-30-PN-HRRP,0.9554,119.0,17.0,373.0
2025,450097,HCA HOUSTON HEALTHCARE SOUTHEAST,TX,READM-30-HF-HRRP,1.0155,123.0,27.0,848.0
2025,450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,TX,READM-30-PN-HRRP,1.0059,295.0,45.0,744.0
2025,450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,TX,READM-30-HF-HRRP,0.9784,269.0,47.0,556.0
2025,450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,TX,READM-30-COPD-HRRP,0.971,106.0,17.0,276.0
2025,450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,TX,READM-30-AMI-HRRP,1.0063,112.0,15.0,475.0
2025,450102,CHRISTUS MOTHER FRANCES HOSPITAL,TX,READM-30-PN-HRRP,0.9521,1011.0,151.0,352.0
2025,450102,CHRISTUS MOTHER FRANCES HOSPITAL,TX,READM-30-HF-HRRP,1.062,869.0,195.0,1167.0
2025,450102,CHRISTUS MOTHER FRANCES HOSPITAL,TX,READM-30-COPD-HRRP,0.9316,242.0,38.0,91.0
2025,450102,CHRISTUS MOTHER FRANCES HOSPITAL,TX,READM-30-CABG-HRRP,0.7443,285.0,12.0,1.0
2025,450102,CHRISTUS MOTHER FRANCES HOSPITAL,TX,READM-30-AMI-HRRP,0.8678,465.0,44.0,36.0
2025,450104,GUADALUPE REGIONAL MEDICAL CENTER,TX,READM-30-PN-HRRP,1.1054,133.0,26.0,1317.0
2025,450104,GUADALUPE REGIONAL MEDICAL CENTER,TX,READM-30-HF-HRRP,1.0369,208.0,40.0,1004.0
2025,450107,LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,TX,READM-30-PN-HRRP,1.1332,312.0,68.0,1396.0
2025,450107,LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,TX,READM-30-HF-HRRP,0.9834,244.0,46.0,596.0
2025,450107,LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,TX,READM-30-COPD-HRRP,1.0283,53.0,13.0,659.0
2025,450107,LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,TX,READM-30-AMI-HRRP,1.1071,109.0,22.0,878.0
2025,450119,SOUTH TEXAS HEALTH SYSTEM,TX,READM-30-PN-HRRP,1.0317,281.0,51.0,944.0
2025,450119,SOUTH TEXAS HEALTH SYSTEM,TX,READM-30-HF-HRRP,1.04,397.0,90.0,1027.0
2025,450119,SOUTH TEXAS HEALTH SYSTEM,TX,READM-30-COPD-HRRP,1.02,62.0,13.0,607.0
2025,450119,SOUTH TEXAS HEALTH SYSTEM,TX,READM-30-AMI-HRRP,1.0945,166.0,33.0,849.0
2025,450124,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,TX,READM-30-PN-HRRP,1.0115,65.0,13.0,791.0
2025,450128,KNAPP MEDICAL CENTER,TX,READM-30-PN-HRRP,1.0114,107.0,19.0,790.0
2025,450128,KNAPP MEDICAL CENTER,TX,READM-30-HF-HRRP,1.0138,101.0,23.0,836.0
2025,450132,MEDICAL CENTER HOSPITAL,TX,READM-30-PN-HRRP,0.9684,272.0,41.0,460.0
2025,450132,MEDICAL CENTER HOSPITAL,TX,READM-30-HF-HRRP,0.9093,293.0,46.0,175.0
2025,450132,MEDICAL CENTER HOSPITAL,TX,READM-30-COPD-HRRP,0.9424,110.0,16.0,131.0
2025,450132,MEDICAL CENTER HOSPITAL,TX,READM-30-CABG-HRRP,1.0696,74.0,12.0,249.0
2025,450132,MEDICAL CENTER HOSPITAL,TX,READM-30-AMI-HRRP,1.0243,168.0,24.0,567.0
2025,450133,MIDLAND MEMORIAL HOSPITAL,TX,READM-30-PN-HRRP,0.9921,306.0,43.0,634.0
2025,450133,MIDLAND MEMORIAL HOSPITAL,TX,READM-30-HF-HRRP,1.0368,239.0,44.0,1003.0
2025,450133,MIDLAND MEMORIAL HOSPITAL,TX,READM-30-COPD-HRRP,1.0358,84.0,16.0,705.0
2025,450133,MIDLAND MEMORIAL HOSPITAL,TX,READM-30-AMI-HRRP,0.9748,132.0,13.0,327.0
2025,450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,TX,READM-30-PN-HRRP,0.9551,763.0,116.0,370.0
2025,450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,TX,READM-30-HF-HRRP,0.9421,731.0,138.0,324.0
2025,450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,TX,READM-30-COPD-HRRP,1.0151,174.0,34.0,575.0
2025,450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,TX,READM-30-AMI-HRRP,1.001,314.0,41.0,447.0
2025,450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,TX,READM-30-PN-HRRP,1.0355,284.0,53.0,972.0
2025,450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,TX,READM-30-HF-HRRP,1.0615,352.0,82.0,1163.0
2025,450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,TX,READM-30-COPD-HRRP,1.0107,122.0,26.0,542.0
2025,450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,TX,READM-30-CABG-HRRP,1.0673,81.0,12.0,244.0
2025,450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,TX,READM-30-AMI-HRRP,0.977,87.0,12.0,340.0
2025,450147,DE TAR HOSPITAL NAVARRO,TX,READM-30-PN-HRRP,0.9615,239.0,34.0,411.0
2025,450147,DE TAR HOSPITAL NAVARRO,TX,READM-30-HF-HRRP,0.9653,290.0,55.0,476.0
2025,450147,DE TAR HOSPITAL NAVARRO,TX,READM-30-COPD-HRRP,1.0646,67.0,16.0,880.0
2025,450147,DE TAR HOSPITAL NAVARRO,TX,READM-30-AMI-HRRP,1.0035,145.0,19.0,460.0
2025,450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,TX,READM-30-PN-HRRP,1.0158,155.0,25.0,825.0
2025,450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,TX,READM-30-HF-HRRP,0.9387,111.0,14.0,309.0
2025,450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,TX,READM-30-COPD-HRRP,1.0349,58.0,11.0,698.0
2025,450152,ADVENTHEALTH CENTRAL TEXAS,TX,READM-30-PN-HRRP,1.1198,243.0,53.0,1359.0
2025,450152,ADVENTHEALTH CENTRAL TEXAS,TX,READM-30-HF-HRRP,0.971,231.0,43.0,508.0
2025,450152,ADVENTHEALTH CENTRAL TEXAS,TX,READM-30-AMI-HRRP,0.9948,99.0,13.0,423.0
2025,450154,VAL VERDE REGIONAL MEDICAL CENTER,TX,READM-30-HF-HRRP,1.0486,71.0,17.0,1084.0
2025,450163,CHRISTUS SPOHN HOSPITAL KLEBERG,TX,READM-30-HF-HRRP,1.0251,48.0,11.0,918.0
2025,450165,METHODIST HOSPITAL ATASCOSA,TX,READM-30-PN-HRRP,0.9994,77.0,11.0,694.0
2025,450176,MISSION REGIONAL MEDICAL CENTER,TX,READM-30-PN-HRRP,1.1652,243.0,61.0,1440.0
2025,450176,MISSION REGIONAL MEDICAL CENTER,TX,READM-30-HF-HRRP,1.064,99.0,28.0,1182.0
2025,450176,MISSION REGIONAL MEDICAL CENTER,TX,READM-30-COPD-HRRP,1.0356,47.0,12.0,703.0
2025,450176,MISSION REGIONAL MEDICAL CENTER,TX,READM-30-AMI-HRRP,1.0264,55.0,11.0,575.0
2025,450184,MEMORIAL HERMANN HOSPITAL SYSTEM,TX,READM-30-PN-HRRP,0.9604,1436.0,237.0,404.0
2025,450184,MEMORIAL HERMANN HOSPITAL SYSTEM,TX,READM-30-HF-HRRP,1.071,1550.0,348.0,1227.0
2025,450184,MEMORIAL HERMANN HOSPITAL SYSTEM,TX,READM-30-COPD-HRRP,0.9961,330.0,64.0,443.0
2025,450184,MEMORIAL HERMANN HOSPITAL SYSTEM,TX,READM-30-CABG-HRRP,1.0601,195.0,27.0,237.0
2025,450184,MEMORIAL HERMANN HOSPITAL SYSTEM,TX,READM-30-AMI-HRRP,1.0639,434.0,71.0,748.0
2025,450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,TX,READM-30-PN-HRRP,0.9366,173.0,26.0,262.0
2025,450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,TX,READM-30-HF-HRRP,0.9792,509.0,103.0,562.0
2025,450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,TX,READM-30-CABG-HRRP,0.911,218.0,21.0,44.0
2025,450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,TX,READM-30-AMI-HRRP,1.0011,165.0,24.0,448.0
2025,450194,UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,TX,READM-30-PN-HRRP,1.0543,48.0,11.0,1091.0
2025,450196,PARIS REGIONAL MEDICAL CENTER,TX,READM-30-PN-HRRP,0.893,417.0,54.0,88.0
2025,450196,PARIS REGIONAL MEDICAL CENTER,TX,READM-30-HIP-KNEE-HRRP,0.9008,318.0,11.0,80.0
2025,450196,PARIS REGIONAL MEDICAL CENTER,TX,READM-30-HF-HRRP,1.0596,423.0,97.0,1149.0
2025,450196,PARIS REGIONAL MEDICAL CENTER,TX,READM-30-COPD-HRRP,1.0945,220.0,51.0,988.0
2025,450196,PARIS REGIONAL MEDICAL CENTER,TX,READM-30-AMI-HRRP,0.9678,170.0,21.0,296.0
2025,450200,WADLEY REGIONAL MEDICAL CENTER,TX,READM-30-PN-HRRP,1.102,209.0,42.0,1311.0
2025,450200,WADLEY REGIONAL MEDICAL CENTER,TX,READM-30-HF-HRRP,0.9321,178.0,25.0,276.0
2025,450200,WADLEY REGIONAL MEDICAL CENTER,TX,READM-30-COPD-HRRP,1.0291,96.0,18.0,663.0
2025,450203,MEDICAL CITY WEATHERFORD,TX,READM-30-PN-HRRP,1.0147,398.0,69.0,819.0
2025,450203,MEDICAL CITY WEATHERFORD,TX,READM-30-HIP-KNEE-HRRP,1.1979,168.0,11.0,232.0
2025,450203,MEDICAL CITY WEATHERFORD,TX,READM-30-HF-HRRP,1.0334,200.0,46.0,978.0
2025,450203,MEDICAL CITY WEATHERFORD,TX,READM-30-COPD-HRRP,1.0419,57.0,16.0,748.0
2025,450203,MEDICAL CITY WEATHERFORD,TX,READM-30-AMI-HRRP,1.1027,91.0,19.0,870.0
2025,450209,NORTHWEST TEXAS HOSPITAL,TX,READM-30-PN-HRRP,0.9848,222.0,33.0,583.0
2025,450209,NORTHWEST TEXAS HOSPITAL,TX,READM-30-HF-HRRP,0.8863,262.0,37.0,102.0
2025,450209,NORTHWEST TEXAS HOSPITAL,TX,READM-30-AMI-HRRP,0.871,289.0,24.0,42.0
2025,450210,UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,TX,READM-30-HF-HRRP,1.0425,50.0,12.0,1040.0
2025,450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,TX,READM-30-PN-HRRP,0.9707,214.0,33.0,478.0
2025,450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,TX,READM-30-HF-HRRP,1.0843,206.0,47.0,1290.0
2025,450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,TX,READM-30-AMI-HRRP,1.0906,118.0,20.0,841.0
2025,450213,UNIVERSITY HEALTH SYSTEM,TX,READM-30-PN-HRRP,0.9822,125.0,18.0,562.0
2025,450213,UNIVERSITY HEALTH SYSTEM,TX,READM-30-HF-HRRP,1.019,174.0,36.0,875.0
2025,450222,HCA HOUSTON HEALTHCARE CONROE,TX,READM-30-PN-HRRP,1.0249,251.0,43.0,889.0
2025,450222,HCA HOUSTON HEALTHCARE CONROE,TX,READM-30-HF-HRRP,1.0037,262.0,52.0,749.0
2025,450222,HCA HOUSTON HEALTHCARE CONROE,TX,READM-30-COPD-HRRP,1.0159,112.0,20.0,581.0
2025,450222,HCA HOUSTON HEALTHCARE CONROE,TX,READM-30-AMI-HRRP,1.1409,136.0,26.0,938.0
2025,450229,HENDRICK MEDICAL CENTER,TX,READM-30-PN-HRRP,0.9254,771.0,112.0,193.0
2025,450229,HENDRICK MEDICAL CENTER,TX,READM-30-HIP-KNEE-HRRP,1.2308,580.0,34.0,251.0
2025,450229,HENDRICK MEDICAL CENTER,TX,READM-30-HF-HRRP,0.946,656.0,119.0,348.0
2025,450229,HENDRICK MEDICAL CENTER,TX,READM-30-COPD-HRRP,0.9516,293.0,49.0,169.0
2025,450229,HENDRICK MEDICAL CENTER,TX,READM-30-CABG-HRRP,0.9202,198.0,15.0,53.0
2025,450229,HENDRICK MEDICAL CENTER,TX,READM-30-AMI-HRRP,1.0794,441.0,65.0,799.0
2025,450231,BSA HOSPITAL,TX,READM-30-PN-HRRP,0.9466,747.0,102.0,315.0
2025,450231,BSA HOSPITAL,TX,READM-30-HF-HRRP,1.0438,679.0,133.0,1049.0
2025,450231,BSA HOSPITAL,TX,READM-30-COPD-HRRP,0.9625,206.0,32.0,223.0
2025,450231,BSA HOSPITAL,TX,READM-30-CABG-HRRP,1.1349,146.0,20.0,321.0
2025,450231,BSA HOSPITAL,TX,READM-30-AMI-HRRP,1.0491,324.0,43.0,688.0
2025,450236,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,TX,READM-30-PN-HRRP,0.9433,230.0,32.0,299.0
2025,450236,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,TX,READM-30-HF-HRRP,0.937,184.0,28.0,296.0
2025,450237,CHRISTUS SANTA ROSA MEDICAL CENTER,TX,READM-30-PN-HRRP,0.9283,657.0,92.0,209.0
2025,450237,CHRISTUS SANTA ROSA MEDICAL CENTER,TX,READM-30-HF-HRRP,1.0234,765.0,155.0,904.0
2025,450237,CHRISTUS SANTA ROSA MEDICAL CENTER,TX,READM-30-COPD-HRRP,1.0652,196.0,41.0,884.0
2025,450237,CHRISTUS SANTA ROSA MEDICAL CENTER,TX,READM-30-CABG-HRRP,1.1064,142.0,20.0,295.0
2025,450237,CHRISTUS SANTA ROSA MEDICAL CENTER,TX,READM-30-AMI-HRRP,0.9978,513.0,75.0,438.0
2025,450271,MEDICAL CITY DECATUR,TX,READM-30-PN-HRRP,0.9441,306.0,41.0,303.0
2025,450271,MEDICAL CITY DECATUR,TX,READM-30-HF-HRRP,1.072,167.0,41.0,1234.0
2025,450271,MEDICAL CITY DECATUR,TX,READM-30-COPD-HRRP,1.0359,115.0,26.0,706.0
2025,450271,MEDICAL CITY DECATUR,TX,READM-30-AMI-HRRP,1.124,97.0,21.0,912.0
2025,450272,CHRISTUS SANTA ROSA HOSPITAL-SAN MARCOS,TX,READM-30-PN-HRRP,1.0157,103.0,15.0,824.0
2025,450272,CHRISTUS SANTA ROSA HOSPITAL-SAN MARCOS,TX,READM-30-HF-HRRP,0.9718,191.0,31.0,514.0
2025,450289,HARRIS HEALTH SYSTEM,TX,READM-30-HF-HRRP,1.0126,62.0,15.0,826.0
2025,450324,TEXOMA MEDICAL CENTER,TX,READM-30-PN-HRRP,1.0335,923.0,169.0,958.0
2025,450324,TEXOMA MEDICAL CENTER,TX,READM-30-HF-HRRP,1.0698,758.0,171.0,1220.0
2025,450324,TEXOMA MEDICAL CENTER,TX,READM-30-COPD-HRRP,1.0536,400.0,83.0,820.0
2025,450324,TEXOMA MEDICAL CENTER,TX,READM-30-CABG-HRRP,0.976,186.0,20.0,114.0
2025,450324,TEXOMA MEDICAL CENTER,TX,READM-30-AMI-HRRP,0.9781,311.0,41.0,347.0
2025,450330,OAKBEND MEDICAL CENTER,TX,READM-30-PN-HRRP,1.0079,100.0,19.0,763.0
2025,450330,OAKBEND MEDICAL CENTER,TX,READM-30-HF-HRRP,1.0008,80.0,17.0,726.0
2025,450346,BAPTIST BEAUMONT HOSPITAL,TX,READM-30-PN-HRRP,0.9864,152.0,23.0,595.0
2025,450346,BAPTIST BEAUMONT HOSPITAL,TX,READM-30-HF-HRRP,1.0263,118.0,26.0,927.0
2025,450347,HUNTSVILLE MEMORIAL HOSPITAL,TX,READM-30-PN-HRRP,1.0341,175.0,29.0,962.0
2025,450347,HUNTSVILLE MEMORIAL HOSPITAL,TX,READM-30-HF-HRRP,1.075,138.0,31.0,1249.0
2025,450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,TX,READM-30-PN-HRRP,0.9734,98.0,12.0,502.0
2025,450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,TX,READM-30-HF-HRRP,1.0635,62.0,15.0,1177.0
2025,450352,HUNT REGIONAL MEDICAL CENTER,TX,READM-30-PN-HRRP,1.0007,418.0,64.0,704.0
2025,450352,HUNT REGIONAL MEDICAL CENTER,TX,READM-30-HF-HRRP,1.1019,406.0,93.0,1357.0
2025,450352,HUNT REGIONAL MEDICAL CENTER,TX,READM-30-COPD-HRRP,0.9839,161.0,27.0,359.0
2025,450352,HUNT REGIONAL MEDICAL CENTER,TX,READM-30-AMI-HRRP,1.068,96.0,17.0,759.0
2025,450358,HOUSTON METHODIST HOSPITAL,TX,READM-30-PN-HRRP,1.0557,980.0,193.0,1100.0
2025,450358,HOUSTON METHODIST HOSPITAL,TX,READM-30-HF-HRRP,0.9142,1517.0,297.0,196.0
2025,450358,HOUSTON METHODIST HOSPITAL,TX,READM-30-COPD-HRRP,0.9671,174.0,31.0,247.0
2025,450358,HOUSTON METHODIST HOSPITAL,TX,READM-30-CABG-HRRP,1.0659,324.0,39.0,242.0
2025,450358,HOUSTON METHODIST HOSPITAL,TX,READM-30-AMI-HRRP,0.9006,280.0,33.0,88.0
2025,450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,TX,READM-30-PN-HRRP,0.9706,282.0,39.0,477.0
2025,450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,TX,READM-30-HF-HRRP,0.967,333.0,60.0,487.0
2025,450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,TX,READM-30-COPD-HRRP,0.9478,103.0,15.0,151.0
2025,450379,DALLAS MEDICAL CENTER,TX,READM-30-PN-HRRP,1.0267,87.0,17.0,902.0
2025,450379,DALLAS MEDICAL CENTER,TX,READM-30-HF-HRRP,1.0688,49.0,14.0,1215.0
2025,450388,METHODIST HOSPITAL,TX,READM-30-PN-HRRP,1.0147,1455.0,243.0,819.0
2025,450388,METHODIST HOSPITAL,TX,READM-30-HIP-KNEE-HRRP,0.9505,618.0,25.0,103.0
2025,450388,METHODIST HOSPITAL,TX,READM-30-HF-HRRP,1.0213,2279.0,457.0,891.0
2025,450388,METHODIST HOSPITAL,TX,READM-30-COPD-HRRP,0.9894,326.0,56.0,401.0
2025,450388,METHODIST HOSPITAL,TX,READM-30-CABG-HRRP,0.9902,304.0,32.0,128.0
2025,450388,METHODIST HOSPITAL,TX,READM-30-AMI-HRRP,1.0225,854.0,119.0,559.0
2025,450389,UT HEALTH EAST TEXAS ATHENS HOSPITAL,TX,READM-30-PN-HRRP,1.0016,266.0,40.0,710.0
2025,450389,UT HEALTH EAST TEXAS ATHENS HOSPITAL,TX,READM-30-HF-HRRP,0.9861,156.0,29.0,617.0
2025,450389,UT HEALTH EAST TEXAS ATHENS HOSPITAL,TX,READM-30-COPD-HRRP,1.1378,99.0,27.0,1060.0
2025,450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,TX,READM-30-HF-HRRP,1.0486,68.0,16.0,1084.0
2025,450400,PARKVIEW REGIONAL HOSPITAL,TX,READM-30-PN-HRRP,1.061,66.0,14.0,1129.0
2025,450403,MEDICAL CENTER OF MCKINNEY,TX,READM-30-PN-HRRP,1.0498,441.0,81.0,1066.0
2025,450403,MEDICAL CENTER OF MCKINNEY,TX,READM-30-HIP-KNEE-HRRP,1.0662,370.0,21.0,164.0
